report_id,report_text,clean_report_text,report_concepts,report_side
PUBMEDQA_REPORT_17244100,"Minority patients with cancer experience worse control of their pain than do their white counterparts. This disparity may, in part, reflect more miscommunication between minority patients and their physicians. Therefore, we examined whether patient coaching could reduce disparities in pain control in a secondary analysis of a randomized controlled trial. Sixty-seven English-speaking adult cancer outpatients, including 15 minorities, with moderate pain over the prior 2 weeks were randomly assigned to the experimental (N = 34) or control group (N = 33). Experimental patients received a 20-minute individualized education and coaching session to increase knowledge of pain self-management, to redress personal misconceptions about pain treatment, and to rehearse an individually scripted patient-physician dialog about pain control. The control group received standardized information on controlling pain. Data on average pain (0-10 scale) were collected at enrollment and 2-week follow-up. At enrollment, minority patients had significantly more pain than their white counterparts (6.0 vs 5.0, P = 0.05). At follow-up, minorities in the control group continued to have more pain (6.4 vs 4.7, P = 0.01), whereas in the experimental group, disparities were eliminated (4.0 vs 4.3, P = 0.71). The effect of the intervention on reducing disparities was significant (P = 0.04). Conclusion: Patient coaching offers promise as a means of reducing racial/ethnic disparities in pain control. Larger studies are needed to validate these findings and to explore possible mechanisms.",minority patients with cancer experience worse control of their pain than do their white counterparts this disparity may in part reflect more miscommunication between minority patients and their physicians therefore we examined whether patient coaching could reduce disparities in pain control in a secondary analysis of a randomized controlled trial sixty-seven english-speaking adult cancer outpatients including 15 minorities with moderate pain over the prior 2 weeks were randomly assigned to the experimental n 34 or control group n 33 experimental patients received a 20-minute individualized education and coaching session to increase knowledge of pain self-management to redress personal misconceptions about pain treatment and to rehearse an individually scripted patient-physician dialog about pain control the control group received standardized information on controlling pain data on average pain 0-10 scale were collected at enrollment and 2-week follow-up at enrollment minority patients had significantly more pain than their white counterparts 6 0 vs 5 0 p 0 05 at follow-up minorities in the control group continued to have more pain 6 4 vs 4 7 p 0 01 whereas in the experimental group disparities were eliminated 4 0 vs 4 3 p 0 71 the effect of the intervention on reducing disparities was significant p 0 04 conclusion patient coaching offers promise as a means of reducing racial ethnic disparities in pain control larger studies are needed to validate these findings and to explore possible mechanisms,,unspecified
PUBMEDQA_REPORT_23347337,"To provide equality of cancer care to rural patients, Townsville Cancer Centre administers intensive chemotherapy regimens to rural patients with node-positive breast and metastatic colorectal cancers at the same doses as urban patients. Side-effects were usually managed by rural general practitioners locally.AIM: The aim is to determine the safety of this practice by comparing the profile of serious adverse events and dose intensities between urban and rural patients at the Townsville Cancer Centre. A retrospective audit was conducted in patients with metastatic colorectal and node-positive breast cancers during a 24-month period. Fisher's exact test was used for analysis. Rurality was determined as per rural, remote and metropolitan classification. Of the 121 patients included, 70 and 51 patients had breast and colon cancers respectively. The urban versus rural patient split among all patients, breast and colorectal cancer subgroups was 68 versus 53, 43 versus 27 and 25 versus 26 respectively. A total of 421 cycles was given with dose intensity of>95% for breast cancer in both groups (P>0.05). Rate of febrile neutropenia was 9.3% versus 7.4% (P = 0.56). For XELOX, rate of diarrhoea was 20% versus 19% (P = 0.66) and rate of vomiting was 20% versus 11% (P = 0.11). Only two patients were transferred to Townsville for admission. No toxic death occurred in either group. Conclusion: It appears safe to administer intensive chemotherapy regimens at standard doses to rural patients without increased morbidity or mortality. Support for general practitioners through phone or videoconferencing may reduce the safety concerns.",to provide equality of cancer care to rural patients townsville cancer centre administers intensive chemotherapy regimens to rural patients with node-positive breast and metastatic colorectal cancers at the same doses as urban patients side-effects were usually managed by rural general practitioners locally aim the aim is to determine the safety of this practice by comparing the profile of serious adverse events and dose intensities between urban and rural patients at the townsville cancer centre a retrospective audit was conducted in patients with metastatic colorectal and node-positive breast cancers during a 24-month period fisher s exact test was used for analysis rurality was determined as per rural remote and metropolitan classification of the 121 patients included 70 and 51 patients had breast and colon cancers respectively the urban versus rural patient split among all patients breast and colorectal cancer subgroups was 68 versus 53 43 versus 27 and 25 versus 26 respectively a total of 421 cycles was given with dose intensity of 95 for breast cancer in both groups p 0 05 rate of febrile neutropenia was 9 3 versus 7 4 p 0 56 for xelox rate of diarrhoea was 20 versus 19 p 0 66 and rate of vomiting was 20 versus 11 p 0 11 only two patients were transferred to townsville for admission no toxic death occurred in either group conclusion it appears safe to administer intensive chemotherapy regimens at standard doses to rural patients without increased morbidity or mortality support for general practitioners through phone or videoconferencing may reduce the safety concerns,,unspecified
PUBMEDQA_REPORT_24098953,"All VLBW infants from January 2008 to December 2012 with positive blood culture beyond 72 hours of life were enrolled in a retrospective cohort study. Newborns born after June 2010 were treated with IgM-eIVIG, 250 mg/kg/day iv for three days in addition to standard antibiotic regimen and compared to an historical cohort born before June 2010, receiving antimicrobial regimen alone. Short-term mortality (i.e. death within 7 and 21 days from treatment) was the primary outcome. Secondary outcomes were: total mortality, intraventricular hemorrhage, necrotizing enterocolitis, periventricular leukomalacia, bronchopulmonary dysplasia at discharge. 79 neonates (40 cases) were enrolled. No difference in birth weight, gestational age or SNAP II score (disease severity score) were found. Significantly reduced short-term mortality was found in treated infants (22% vs 46%; p = 0.005) considering all microbial aetiologies and the subgroup affected by Candida spp. Secondary outcomes were not different between groups. Conclusion: This hypothesis-generator study shows that IgM-eIVIG is an effective adjuvant therapy in VLBW infants with proven sepsis. Randomized controlled trials are warranted to confirm this pilot observation.",all vlbw infants from january 2008 to december 2012 with positive blood culture beyond 72 hours of life were enrolled in a retrospective cohort study newborns born after june 2010 were treated with igm-eivig 250 mg kg day iv for three days in addition to standard antibiotic regimen and compared to an historical cohort born before june 2010 receiving antimicrobial regimen alone short-term mortality i e death within 7 and 21 days from treatment was the primary outcome secondary outcomes were total mortality intraventricular hemorrhage necrotizing enterocolitis periventricular leukomalacia bronchopulmonary dysplasia at discharge 79 neonates 40 cases were enrolled no difference in birth weight gestational age or snap ii score disease severity score were found significantly reduced short-term mortality was found in treated infants 22 vs 46 p 0 005 considering all microbial aetiologies and the subgroup affected by candida spp secondary outcomes were not different between groups conclusion this hypothesis-generator study shows that igm-eivig is an effective adjuvant therapy in vlbw infants with proven sepsis randomized controlled trials are warranted to confirm this pilot observation,,unspecified
PUBMEDQA_REPORT_25274085,"Several single nucleotide polymorphisms (SNPs) at different loci have been associated with breast cancer susceptibility, accounting for around 10% of the familial component. Recent studies have found direct associations between specific SNPs and breast cancer in BRCA1/2 mutation carriers. Our aim was to determine whether validated susceptibility SNP scores improve the predictive ability of risk models in comparison/conjunction to other clinical/demographic information. Female BRCA1/2 carriers were identified from the Manchester genetic database, and included in the study regardless of breast cancer status or age. DNA was extracted from blood samples provided by these women and used for gene and SNP profiling. Estimates of survival were examined with Kaplan-Meier curves. Multivariable Cox proportional hazards models were fit in the separate BRCA datasets and in menopausal stages screening different combinations of clinical/demographic/genetic variables. Nonlinear random survival forests were also fit to identify relevant interactions. Models were compared using Harrell's concordance index (1 - c-index). 548 female BRCA1 mutation carriers and 523 BRCA2 carriers were identified from the database. Median Kaplan-Meier estimate of survival was 46.0 years (44.9-48.1) for BRCA1 carriers and 48.9 (47.3-50.4) for BRCA2. By fitting Cox models and random survival forests, including both a genetic SNP score and clinical/demographic variables, average 1 - c-index values were 0.221 (st.dev. 0.019) for BRCA1 carriers and 0.215 (st.dev. 0.018) for BRCA2 carriers. Conclusion: Random survival forests did not yield higher performance compared to Cox proportional hazards. We found improvement in prediction performance when coupling the genetic SNP score with clinical/demographic markers, which warrants further investigation.",several single nucleotide polymorphisms snps at different loci have been associated with breast cancer susceptibility accounting for around 10 of the familial component recent studies have found direct associations between specific snps and breast cancer in brca1 2 mutation carriers our aim was to determine whether validated susceptibility snp scores improve the predictive ability of risk models in comparison conjunction to other clinical demographic information female brca1 2 carriers were identified from the manchester genetic database and included in the study regardless of breast cancer status or age dna was extracted from blood samples provided by these women and used for gene and snp profiling estimates of survival were examined with kaplan-meier curves multivariable cox proportional hazards models were fit in the separate brca datasets and in menopausal stages screening different combinations of clinical demographic genetic variables nonlinear random survival forests were also fit to identify relevant interactions models were compared using harrell s concordance index 1 - c-index 548 female brca1 mutation carriers and 523 brca2 carriers were identified from the database median kaplan-meier estimate of survival was 46 0 years 44 9-48 1 for brca1 carriers and 48 9 47 3-50 4 for brca2 by fitting cox models and random survival forests including both a genetic snp score and clinical demographic variables average 1 - c-index values were 0 221 st dev 0 019 for brca1 carriers and 0 215 st dev 0 018 for brca2 carriers conclusion random survival forests did not yield higher performance compared to cox proportional hazards we found improvement in prediction performance when coupling the genetic snp score with clinical demographic markers which warrants further investigation,,unspecified
PUBMEDQA_REPORT_12913878,"Nd:YAG laser-induced thermo therapy (LITT) of rat brains is associated with blood-brain barrier (BBB) permeability changes. We address the question of whether LITT-induced locoregional disruption of the BBB could possibly allow a locoregional passage of chemotherapeutic agents into brain tissue to treat malignant glioma.STUDY DESIGN/ CD Fischer rats were subject to LITT of the left forebrain. Disruption of the BBB was analyzed using Evans blue and immunohistochemistry (IH). Animals were perfused with paclitaxel, and high-pressure liquid chromatography (HPLC) was employed to analyze the content of paclitaxel in brain and plasma samples. LITT induces an opening of the BBB as demonstrated by locoregional extravasation of Evans blue, C3C, fibrinogen, and IgM. HPLC proved the passage of paclitaxel across the disrupted BBB. Conclusion: LITT induces a locoregional passage of chemotherapeutic agents into the brain tissue. This is of potential interest for the treatment of brain tumors.",nd yag laser-induced thermo therapy litt of rat brains is associated with blood-brain barrier bbb permeability changes we address the question of whether litt-induced locoregional disruption of the bbb could possibly allow a locoregional passage of chemotherapeutic agents into brain tissue to treat malignant glioma study design cd fischer rats were subject to litt of the left forebrain disruption of the bbb was analyzed using evans blue and immunohistochemistry ih animals were perfused with paclitaxel and high-pressure liquid chromatography hplc was employed to analyze the content of paclitaxel in brain and plasma samples litt induces an opening of the bbb as demonstrated by locoregional extravasation of evans blue c3c fibrinogen and igm hplc proved the passage of paclitaxel across the disrupted bbb conclusion litt induces a locoregional passage of chemotherapeutic agents into the brain tissue this is of potential interest for the treatment of brain tumors,,left
PUBMEDQA_REPORT_16097998,"The benefits of serologic screening for coeliac disease in asymptomatic individuals are debatable.AIM: To investigate dietary compliance, quality of life and bone mineral density after long-term treatment in coeliac disease patients found by screening in risk groups. The study comprised 53 consecutive screen-detected coeliac patients diagnosed 14 years (median) ago. Dietary compliance was assessed by interview, 4-day food record and serology. Quality of life was evaluated by the Psychological General Well-Being and SF-36 questionnaires, gastrointestinal symptoms by the Gastrointestinal Symptom Rating Scale and bone mineral density by dual-energy x-ray absorptiometry. Comparisons were made to 44 symptom-detected-treated coeliac patients, 110 non-coeliac subjects and the general population. A total of 96% of screen-detected and 93% of symptom-detected coeliac patients adhered to a strict or fairly strict gluten-free diet. In screen-detected patients, quality of life and gastrointestinal symptoms were similar to those in symptom-detected patients or non-coeliac controls and bone mineral density was similar to that in the general population. Conclusion: Long-term dietary compliance in screen-detected patients was good. Quality of life and bone mineral density were comparable with those in non-coeliac subjects and the general population. Active screening in coeliac disease risk groups seems to be reasonable rather than harmful.",the benefits of serologic screening for coeliac disease in asymptomatic individuals are debatable aim to investigate dietary compliance quality of life and bone mineral density after long-term treatment in coeliac disease patients found by screening in risk groups the study comprised 53 consecutive screen-detected coeliac patients diagnosed 14 years median ago dietary compliance was assessed by interview 4-day food record and serology quality of life was evaluated by the psychological general well-being and sf-36 questionnaires gastrointestinal symptoms by the gastrointestinal symptom rating scale and bone mineral density by dual-energy x-ray absorptiometry comparisons were made to 44 symptom-detected-treated coeliac patients 110 non-coeliac subjects and the general population a total of 96 of screen-detected and 93 of symptom-detected coeliac patients adhered to a strict or fairly strict gluten-free diet in screen-detected patients quality of life and gastrointestinal symptoms were similar to those in symptom-detected patients or non-coeliac controls and bone mineral density was similar to that in the general population conclusion long-term dietary compliance in screen-detected patients was good quality of life and bone mineral density were comparable with those in non-coeliac subjects and the general population active screening in coeliac disease risk groups seems to be reasonable rather than harmful,,unspecified
PUBMEDQA_REPORT_10593212,"To investigate the importance of loss of consciousness (LOC) in predicting neuropsychological test performance in a large sample of patients with head injury. Retrospective comparison of neuropsychological test results for patients who suffered traumatic LOC, no LOC, or uncertain LOC. Allegheny General Hospital, Pittsburgh, Pennsylvania. The total number of patients included in this study was 383. Neuropsychological test measures, including the visual reproduction, digit span, and logical memory subtests of the Wechsler memory scale (revised), the Trail Making test, Wisconsin Card Sorting test, Hopkins Verbal Learning test, Controlled Oral Word Association, and the Galveston Orientation and Amnesia test (GOAT). No significant differences were found between the LOC, no LOC, or uncertain LOC groups for any of the neuropsychological measures used. Patients who had experienced traumatic LOC did not perform more poorly on neuropsychological testing than those with no LOC or uncertain LOC. All three groups demonstrated mildly decreased performance on formal tests of speed of information processing, attentional process, and memory. Conclusion: The results of this study cast doubt on the importance of LOC as a predictor of neuropsychological test performance during the acute phase of recovery from mild traumatic brain injury. Neuropsychological testing procedures have been shown to be sensitive in measuring cognitive sequelae of mild traumatic brain injury (concussion) in athletes. The failure of this study to find any relationship between LOC and neuropsychological functioning in a large sample of patients with mild head trauma calls into question the assignment of primary importance to LOC in grading severity of concussion. This study also does not provide support for the use of guidelines that rely heavily on LOC in making return-to-play decisions. Continued research is necessary to determine the relative importance of markers of concussion in athletes.",to investigate the importance of loss of consciousness loc in predicting neuropsychological test performance in a large sample of patients with head injury retrospective comparison of neuropsychological test results for patients who suffered traumatic loc no loc or uncertain loc allegheny general hospital pittsburgh pennsylvania the total number of patients included in this study was 383 neuropsychological test measures including the visual reproduction digit span and logical memory subtests of the wechsler memory scale revised the trail making test wisconsin card sorting test hopkins verbal learning test controlled oral word association and the galveston orientation and amnesia test goat no significant differences were found between the loc no loc or uncertain loc groups for any of the neuropsychological measures used patients who had experienced traumatic loc did not perform more poorly on neuropsychological testing than those with no loc or uncertain loc all three groups demonstrated mildly decreased performance on formal tests of speed of information processing attentional process and memory conclusion the results of this study cast doubt on the importance of loc as a predictor of neuropsychological test performance during the acute phase of recovery from mild traumatic brain injury neuropsychological testing procedures have been shown to be sensitive in measuring cognitive sequelae of mild traumatic brain injury concussion in athletes the failure of this study to find any relationship between loc and neuropsychological functioning in a large sample of patients with mild head trauma calls into question the assignment of primary importance to loc in grading severity of concussion this study also does not provide support for the use of guidelines that rely heavily on loc in making return-to-play decisions continued research is necessary to determine the relative importance of markers of concussion in athletes,,unspecified
PUBMEDQA_REPORT_22012962,"Men appear to benefit more from being married than women with respect to mortality in middle age. However, there is some uncertainty about gender differences in mortality risks in older individuals, widowed, divorced and single individuals and about the impact of living arrangements. Longitudinal data with 1990 census records being linked to mortality data up to 2005 were used (Swiss National Cohort). The sample comprised all residents over age 44 years in Switzerland (n=2,440,242). All-cause mortality HRs for marital status and living arrangements were estimated by Cox regression for men and women and different age groups with adjustment for education and socio-professional category. The benefit of being married was stronger for men than for women; however, mortality patterns were similar, with higher mortality in divorced and single individuals compared with widowed individuals (<80 years). After adjustment for living arrangements, the gender difference by marital status disappeared. Stratification by living arrangement revealed that mortality risks were highest for 45-64-year-old divorced (HR 1.72 (95% CI 1.67 to 1.76)) and single men (HR 1.67 (95% CI 1.63 to 1.71)) who lived alone. In women of the same age, the highest mortality risk was observed for those who were single and living with a partner (HR 1.70 (95% CI 1.58 to 1.82)). In older age groups, the impact of marital status decreased. Conclusion: Evaluation of living arrangements is crucial for identifying and explaining gender differences in mortality risks by marital status. The impact of living alone and living with a partner seems to be different in men and women.",men appear to benefit more from being married than women with respect to mortality in middle age however there is some uncertainty about gender differences in mortality risks in older individuals widowed divorced and single individuals and about the impact of living arrangements longitudinal data with 1990 census records being linked to mortality data up to 2005 were used swiss national cohort the sample comprised all residents over age 44 years in switzerland n 2 440 242 all-cause mortality hrs for marital status and living arrangements were estimated by cox regression for men and women and different age groups with adjustment for education and socio-professional category the benefit of being married was stronger for men than for women however mortality patterns were similar with higher mortality in divorced and single individuals compared with widowed individuals 80 years after adjustment for living arrangements the gender difference by marital status disappeared stratification by living arrangement revealed that mortality risks were highest for 45-64-year-old divorced hr 1 72 95 ci 1 67 to 1 76 and single men hr 1 67 95 ci 1 63 to 1 71 who lived alone in women of the same age the highest mortality risk was observed for those who were single and living with a partner hr 1 70 95 ci 1 58 to 1 82 in older age groups the impact of marital status decreased conclusion evaluation of living arrangements is crucial for identifying and explaining gender differences in mortality risks by marital status the impact of living alone and living with a partner seems to be different in men and women,,unspecified
PUBMEDQA_REPORT_8910148,"The brain-dead donor supply has become one of the criteria limiting the performance of heart transplantation. Conventional screening criteria are too limiting and exclude suitable heart donors. Echocardiography is now widely available and is a reliable tool to assess left ventricular dysfunction in brain-dead donors. Yet few data are available on the degree of left ventricular dysfunction where a transplantation is possible. Fifty-five potential brain-dead heart donors (age 38 +/- 11 years) were prospectively evaluated by transesophageal echocardiography (TEE) before harvesting. Fractional area change (FAC) was used to assess left ventricular function in potential brain-dead donors. Transplanted hearts were evaluated on the fifth postoperative day. The transplantation was considered a success if the recipient was alive, not retransplanted, without an assistance device or an epinephrine infusion of more than 1 mg/h and showed an ejection fraction above 40%. Of the 55 potential heart donors, 20 exhibited an FAC of less than 50%. Forty hearts were harvested, 36 of which were successfully transplanted. Nine patients had an FAC below 50% (group H2) and 27 had an FAC over 50% (group H1). Four patients died: 2 from hemorrhage (FAC>50% in donors); 1 from right and one from left ventricular dysfunction (FAC<50% in donors). The FAC increased significantly from 51 +/- 15% to 57 +/- 11% in 18 hearts that underwent TEE in donors and afterwards in recipients. Overall actuarial survival was 86.2% versus 64.6% at 1 and 2 years in group H1 and group H2, respectively (p = NS). Conclusion: TEE is useful to assess left ventricular function in potential brain-dead donors. An FAC less than 50% is present in 36% of potential heart donors. Because left ventricular dysfunction is often reversible shortly after transplantation, an FAC below 50% may not necessarily preclude the use of hearts for transplantation.",the brain-dead donor supply has become one of the criteria limiting the performance of heart transplantation conventional screening criteria are too limiting and exclude suitable heart donors echocardiography is now widely available and is a reliable tool to assess left ventricular dysfunction in brain-dead donors yet few data are available on the degree of left ventricular dysfunction where a transplantation is possible fifty-five potential brain-dead heart donors age 38 - 11 years were prospectively evaluated by transesophageal echocardiography tee before harvesting fractional area change fac was used to assess left ventricular function in potential brain-dead donors transplanted hearts were evaluated on the fifth postoperative day the transplantation was considered a success if the recipient was alive not retransplanted without an assistance device or an epinephrine infusion of more than 1 mg h and showed an ejection fraction above 40 of the 55 potential heart donors 20 exhibited an fac of less than 50 forty hearts were harvested 36 of which were successfully transplanted nine patients had an fac below 50 group h2 and 27 had an fac over 50 group h1 four patients died 2 from hemorrhage fac 50 in donors 1 from right and one from left ventricular dysfunction fac 50 in donors the fac increased significantly from 51 - 15 to 57 - 11 in 18 hearts that underwent tee in donors and afterwards in recipients overall actuarial survival was 86 2 versus 64 6 at 1 and 2 years in group h1 and group h2 respectively p ns conclusion tee is useful to assess left ventricular function in potential brain-dead donors an fac less than 50 is present in 36 of potential heart donors because left ventricular dysfunction is often reversible shortly after transplantation an fac below 50 may not necessarily preclude the use of hearts for transplantation,,right
PUBMEDQA_REPORT_20337874,"Infants referred to our institution with a final diagnosis of ARM were retrospectively reviewed between 2001 and 2009. The first cohort consisted of patients that were referred between November 2001 and November 2006 with the diagnosis of an ARM that had been delayed for more than 48 h. The second cohort was those referred between December 2006 and May 2009 with whom the diagnosis of ARM had not been made within 24 h of birth. Nineteen infants were referred with delayed diagnosis of an ARM over the 7.5 years of the study. Of 44 patients referred to our institution between December 2006 and May 2009, diagnosis of an ARM was delayed more than 24 h in 14 (32%). There was no difference in gender, birth weight, prematurity, type of malformation or presence of associated anomalies between those with timely and delayed diagnosis of their ARM. A significantly greater proportion of those with a delayed diagnosis presented with obstructive symptoms (86% vs. 27%, P<0.001), including abdominal distension (57%) and delayed passage of meconium or stool (29%). Despite undergoing neonatal examination, the diagnosis of ARM was missed in 12 patients overall. Conclusion: Delayed diagnosis of an ARM appears to be common, occurring in approximately 32% of patients referred to our institution over the last 2.5 years. Current guidelines appear insufficient to ensure prompt diagnosis of ARM.",infants referred to our institution with a final diagnosis of arm were retrospectively reviewed between 2001 and 2009 the first cohort consisted of patients that were referred between november 2001 and november 2006 with the diagnosis of an arm that had been delayed for more than 48 h the second cohort was those referred between december 2006 and may 2009 with whom the diagnosis of arm had not been made within 24 h of birth nineteen infants were referred with delayed diagnosis of an arm over the 7 5 years of the study of 44 patients referred to our institution between december 2006 and may 2009 diagnosis of an arm was delayed more than 24 h in 14 32 there was no difference in gender birth weight prematurity type of malformation or presence of associated anomalies between those with timely and delayed diagnosis of their arm a significantly greater proportion of those with a delayed diagnosis presented with obstructive symptoms 86 vs 27 p 0 001 including abdominal distension 57 and delayed passage of meconium or stool 29 despite undergoing neonatal examination the diagnosis of arm was missed in 12 patients overall conclusion delayed diagnosis of an arm appears to be common occurring in approximately 32 of patients referred to our institution over the last 2 5 years current guidelines appear insufficient to ensure prompt diagnosis of arm,,unspecified
PUBMEDQA_REPORT_15052394,"The gender difference in prevalence and incidence rates of depression is one of the most consistent findings in psychiatric epidemiology. We sought to examine whether any gender differences in symptom profile might account for this difference in rates. This study was a population-based 13-year follow-up survey of community-dwelling adults living in East Baltimore in 1981. Subjects were the continuing participants of the Baltimore Epidemiologic Catchment Area Program. Participants interviewed between 1993 and 1996 with complete data on depressive symptoms and covariates were included (n = 1727). We applied structural equations with a measurement model for dichotomous data (the MIMIC-multiple indicators, multiple causes-model) to compare symptoms between women and men, in relation to the nine symptom groups comprising the diagnostic criteria for major depression, adjusting for several potentially influential characteristics (namely, age, self-reported ethnicity, educational attainment, marital status, and employment). There were no significant gender differences in the self-report of depression symptoms even taking into account the higher level of depressive symptoms of women and the influence of other covariates. For example, women were no more likely to endorse sadness than were men, as evidenced by a direct effect coefficient that was not significantly different from the null [adjusted estimated direct effect of gender on report of sadness = 0.105, 95% confidence interval (-0.113, 0.323)]. Conclusion: Men and women in this community sample reported similar patterns of depressive symptoms. No evidence that the presentation of depressive symptoms differs by gender was found.",the gender difference in prevalence and incidence rates of depression is one of the most consistent findings in psychiatric epidemiology we sought to examine whether any gender differences in symptom profile might account for this difference in rates this study was a population-based 13-year follow-up survey of community-dwelling adults living in east baltimore in 1981 subjects were the continuing participants of the baltimore epidemiologic catchment area program participants interviewed between 1993 and 1996 with complete data on depressive symptoms and covariates were included n 1727 we applied structural equations with a measurement model for dichotomous data the mimic-multiple indicators multiple causes-model to compare symptoms between women and men in relation to the nine symptom groups comprising the diagnostic criteria for major depression adjusting for several potentially influential characteristics namely age self-reported ethnicity educational attainment marital status and employment there were no significant gender differences in the self-report of depression symptoms even taking into account the higher level of depressive symptoms of women and the influence of other covariates for example women were no more likely to endorse sadness than were men as evidenced by a direct effect coefficient that was not significantly different from the null adjusted estimated direct effect of gender on report of sadness 0 105 95 confidence interval -0 113 0 323 conclusion men and women in this community sample reported similar patterns of depressive symptoms no evidence that the presentation of depressive symptoms differs by gender was found,,unspecified
PUBMEDQA_REPORT_18439500,"To assess whether it is possible for an experienced laparoscopic surgeon to perform efficient laparoscopic myomectomy regardless of the size, number, and location of the myomas. Prospective observational study (Canadian Task Force classification II-1). Tertiary endoscopy center. A total of 505 healthy nonpregnant women with symptomatic myomas underwent laparoscopic myomectomy at our center. No exclusion criteria were based on the size, number, or location of myomas. Laparoscopic myomectomy and modifications of the technique: enucleation of the myoma by morcellation while it is still attached to the uterus with and without earlier devascularization. In all, 912 myomas were removed in these 505 patients laparoscopically. The mean number of myomas removed was 1.85 +/- 5.706 (95% CI 1.72-1.98). In all, 184 (36.4%) patients had multiple myomectomy. The mean size of the myomas removed was 5.86 +/- 3.300 cm in largest diameter (95% CI 5.56-6.16 cm). The mean weight of the myomas removed was 227.74 +/- 325.801 g (95% CI 198.03-257.45 g) and median was 100 g. The median operating time was 60 minutes (range 30-270 minutes). The median blood loss was 90 mL (range 40-2000 mL). Three comparisons were performed on the basis of size of the myomas (<10 cm and>or=10 cm in largest diameter), number of myomas removed (<or=4 and>or=5 myomas), and the technique (enucleation of the myomas by morcellation while the myoma is still attached to the uterus and the conventional technique). In all these comparisons, although the mean blood loss, duration of surgery, and hospital stay were greater in the groups in which larger myomas or more myomas were removed or the modified technique was performed as compared with their corresponding study group, the weight and size of removed myomas were also proportionately larger in these groups. Two patients were given the diagnosis of leiomyosarcoma in their histopathology and 1 patient developed a diaphragmatic parasitic myoma followed by a leiomyoma of the sigmoid colon. Six patients underwent laparoscopic hysterectomy 4 to 6 years after the surgery for recurrent myomas. One conversion to laparotomy occurred and 1 patient underwent open subtotal hysterectomy for dilutional coagulopathy. Conclusion: Laparoscopic myomectomy can be performed by experienced surgeons regardless of the size, number, or location of the myomas.",to assess whether it is possible for an experienced laparoscopic surgeon to perform efficient laparoscopic myomectomy regardless of the size number and location of the myomas prospective observational study canadian task force classification ii-1 tertiary endoscopy center a total of 505 healthy nonpregnant women with symptomatic myomas underwent laparoscopic myomectomy at our center no exclusion criteria were based on the size number or location of myomas laparoscopic myomectomy and modifications of the technique enucleation of the myoma by morcellation while it is still attached to the uterus with and without earlier devascularization in all 912 myomas were removed in these 505 patients laparoscopically the mean number of myomas removed was 1 85 - 5 706 95 ci 1 72-1 98 in all 184 36 4 patients had multiple myomectomy the mean size of the myomas removed was 5 86 - 3 300 cm in largest diameter 95 ci 5 56-6 16 cm the mean weight of the myomas removed was 227 74 - 325 801 g 95 ci 198 03-257 45 g and median was 100 g the median operating time was 60 minutes range 30-270 minutes the median blood loss was 90 ml range 40-2000 ml three comparisons were performed on the basis of size of the myomas 10 cm and or 10 cm in largest diameter number of myomas removed or 4 and or 5 myomas and the technique enucleation of the myomas by morcellation while the myoma is still attached to the uterus and the conventional technique in all these comparisons although the mean blood loss duration of surgery and hospital stay were greater in the groups in which larger myomas or more myomas were removed or the modified technique was performed as compared with their corresponding study group the weight and size of removed myomas were also proportionately larger in these groups two patients were given the diagnosis of leiomyosarcoma in their histopathology and 1 patient developed a diaphragmatic parasitic myoma followed by a leiomyoma of the sigmoid colon six patients underwent laparoscopic hysterectomy 4 to 6 years after the surgery for recurrent myomas one conversion to laparotomy occurred and 1 patient underwent open subtotal hysterectomy for dilutional coagulopathy conclusion laparoscopic myomectomy can be performed by experienced surgeons regardless of the size number or location of the myomas,,unspecified
PUBMEDQA_REPORT_27491658,The use of a balloon expandable stent valve includes balloon predilatation of the aortic stenosis before valve deployment. The aim of the study was to see whether or not balloon predilatation is necessary in transcatheter aortic valve replacement (TAVI). Sixty consecutive TAVI patients were randomized to the standard procedure or to a protocol where balloon predilatation was omitted. There were no significant differences between the groups regarding early hemodynamic results or complication rates. Conclusion: TAVI can be performed safely without balloon predilatation and with the same early results as achieved with the standard procedure including balloon predilatation. The reduction in the number of pacing periods required may be beneficial for the patient.,the use of a balloon expandable stent valve includes balloon predilatation of the aortic stenosis before valve deployment the aim of the study was to see whether or not balloon predilatation is necessary in transcatheter aortic valve replacement tavi sixty consecutive tavi patients were randomized to the standard procedure or to a protocol where balloon predilatation was omitted there were no significant differences between the groups regarding early hemodynamic results or complication rates conclusion tavi can be performed safely without balloon predilatation and with the same early results as achieved with the standard procedure including balloon predilatation the reduction in the number of pacing periods required may be beneficial for the patient,,unspecified
