pair_id,condition,similarity_score,match_quality,hinglish_query,zero_shot_output,grounded_output,zero_factual,grounded_factual,zero_hallucination,grounded_hallucination,factual_gain,halluc_reduction,cmi_score,cmi_bucket
P02567,skin_rash,0.5575,high,"Mere beta ke pichliyon ke piche aur peeche ke leg ke ek hisse par ek bura rash hai, ye red hai aur bath ke baad zyada intense hota hai, aur itchy bhi hai aur tummy par bahut faint hai aur upper arm par tiny patch hai. Mainne use ek hafte pehle nut diya tha galti se lekin rash kharab ho raha hai theek hone ki jagah kyunki wo sensitive skin wala hai, kya ye eczema ho sakta hai ya nut allergy ya kuch aur ho sakta hai. Please doctor, dekhiye is vartaman condition ko. Dhanyavad.","Beta, maine suna hai aapka beta ek bura rash hai, jo red hai aur bath ke baad zyada intense hota hai, aur itchy bhi hai. Ye symptoms kuch cheezon ka indication ho sakte hain, jaise ki eczema, nut allergy ya kuch aur skin-related problems. Main aapko ek dermatologist ke paas le jana chahiye, woh aapko sahi diagnosis aur treatment provide kar sakte hain.","Arre beta, maine dekha hai ki aapke pichle incident ke baad aapke haath mein kuch symptoms the the. Lekin aapne aaj ke rash ke baare mein kuch bataya hai, jisme redness, itchiness, aur faint rash hai. 

Main aapko yeh batana chahta hoon ki aapke lab reports mein kuch cheezon ka mention hai, jisme basophils aur basophil antibodies ka level slightly elevated hai. Lekin yeh koi ek specific diagnosis nahi hai, isliye main aapko koi specific diagnosis nahi de sakta. 

Aapke symptoms aur lab reports ka combination dekha ja raha hai, lekin main aapko yeh batana chahta hoon ki aapke symptoms kuch aur bhi ho sakte hain, jaise ki eczema, nut allergy, ya kuch aur bhi. Main aapko ek dermatologist ke paas jana chaahta hoon, jinhone aapke symptoms aur lab reports ka mukhyaamla karein.",0.4,0.4,0.6,0.6,0.0,0.0,0.5263157894736842,high_cm
P01407,neck_swelling,0.4956,medium,"Maine kal apne sir ke base mein ek ganth ki khoj ki hai, right side par. Doctor please neeche diye gaye patient image ke problem ko dekhen, mere gardan mein kuch samasya hai. Yah ganth aisi hai jaisa kisi ne mujhe darwaze mein takra diya ho ya sir par maar diya ho. Is sthan par dard hota hai aur sparsh mein bhi dard hota hai, saath hi shoulder aur gardan mein maspeshi dard bhi hai. Main diabetic hoon, lekin mujhe lagta hai ki ye lymph node swelling hai. Main is ganth se kaise chutkara pa sakta hoon aur dard ko kaise rok sakta hoon?","Bhai, aapka daraz hai. Maine dekha hai, aapke sir ke base mein ganth hai, lekin main kuchh nahi jaanta ki aapka kya report hai. Lekin aapke symptoms ke anusaar, yah sambhav hai ki aapko cervical spondylosis ho sakte hai ya kuchh anya problem. Main aapko thoda relax karna aur doctor se milna hoga, woh aapki checkup karenge aur aapko sahi treatment diyenge.","Bhai, maine dekha hai ki tumhein left mandibular molar area mein dard hai aur tumhari gardan mein bhi samasya hai. Tumhara lymph node swelling hai, jiska karan tumhare mandible mein necrosis hai aur stomatitis hai. Iske liye humein antimicrobial therapy diya hai aur tumhara nutritional status improve karne ke liye electrolytes aur fluids diye ja rahe hain.",0.25,1.0,0.0,0.0,0.75,0.0,0.4326923076923077,medium_cm
P01595,swollen_tonsils,0.5173,high,"Jab main apne hathon ko nichle hisse aur tonsils se neeche le jati hoon, toh aisa lagta hai ki gale ke base mein ek ganth hai,jaise ki mera esophagus bahar push ho gaya ho... kya ye normal hai.Doctor, kripya niche diye gaye patient ki tasveer dekhe. Main 41 saal ki safed aurat hoon, 160 pound, 5'7, koi significant health problems nahi hai. Khane mein koi dikkat nahi hai, dard bhi nahi hai, sirf kabhi-kabhi mere shoulder blades ke aas-paas ek muscle pulled ka feel hota hai.","Arre beta, aapki baat suni. Yeh ganth ka lagana normal nahi hai. Aapke esophagus ke bahar push hone ka lagana bhi normal nahi hai. Yeh kuchh ghatna ho sakti hai, jaise ki esophagus mein tension ya hiatal hernia ho sakta hai. Main aapko doctor se milne ke liye kahaunga, woh aapki checkup karke batayenge ki kya ho raha hai.","Bilkul, maine dekha hai ki tumhare paas koi significant health problems nahi hain, aur tumhare symptoms bhi normal hain. Ye MPNST ka patient hai, jo ki pancreas se related hai. Unka esophagus ka koi problem nahi hai, aur unka thyroid ka bhi koi problem nahi hai, jismein papillary carcinoma thyroid hai. Tumhare symptoms aur MPNST ke symptoms alag-alag hain, isliye tumhare paas koi problem nahi hai.",0.25,1.0,0.0,0.0,0.75,0.0,0.4022988505747126,low_cm
P02772,skin_rash,0.4969,medium,"Hello doctor,Main 51 saal ka hoon aur main sugar patient nahi hoon. Mujhe lag raha hai ki mujhe pichle do hafte se balanitis ki problem hai. Pehle mujhe ringworm ki problem thi, lekin uske baad Clotrimazole ointment aur oral tablet Terbinafine ke dawa se theek ho gaya tha. Kuch mahine baad uss problem ke baad, mujhe do hafte pehle notice hua, mere glans aur foreskin ke ring par laal chhaala aur jalane ki sensation. Maine internet pe check kiya aur Clotrimazole ointment, FourDerm aur Terbicip ka upyog kiya. Woh kam ho gaya tha, lekin har baar snan karne ke baad wapas aa jata tha. Main genital area ka swachhta bhi rakhta hoon aur usse namak wale garam pani se dho bhi leta hoon. Lekin ye theek nahi hua, balki control me reh gaya. Do din pehle main ek dermatologist se mila, aur unhone mujhe kaha ki sab kuch bandh karke DK Gel lagao aur AF 150 orally lo, raat ko dinner ke baad teen din me ek tablet. Ye aur jyada laal hogaya aur foreskin pura laal aur sujh ho gaya hai. Maine dermatologist se check karwaya, lekin unhone kaha ki steroid FourDerm ointment ke upyog ki wajah se hai, aur yeh 7-8 din me theek ho jayega. Yeh jal raha hai aur kapde se touch hone par bhi bahut sensitive hai. Main apne ling ki tasveer bhi attach kar raha hoon. Kripya help karein.","Arre bhai, main samajh gaya ki tumhare paas kya problem hai. Tumhari baat sunke lagta hai ki tumhare paas balanitis ki problem hai, lekin yeh steroid FourDerm ointment ke upyog se ho sakta hai. Ye ointment kaam karne ke baad bhi problem aati hai, toh humein iska kuch aur treatment vichar karna hoga. Main aapko ek antibiotic ointment aur oral tablet prescribe karunga, jisse tumhare problem se nijat mil sakti hai. Aapko iske baare mein aur details dekhne ke liye main aapko ek specialist ke saath milne ke liye bhejunga.","Bhai, main aapki problem ko samajhne ki koshish karunga. Aapke paas balanitis ki problem hai, jiska shuruwaat do hafte pehle hua tha. Aapne Clotrimazole ointment aur oral tablet Terbinafine ke dawa se thoda thoda kam kiya tha, lekin yeh theek nahi hua. Aapke paas laal chhaala aur jalane ki sensation thi, aur aapke foreskin pura laal aur sujh gaya hai. 

Main aapko kuchh baat batana chahta hoon. Aapke paas septic shock aur disseminated intravascular coagulation (DIC) ka diagnosis kiya gaya hai, jisse aapko bahut bada khatra hai. Aapke paas abdominal tenderness aur muscle guarding hai, aur aapke laboratory investigations mein elevated white blood cell count aur C-reactive protein level hai. 

Main aapko dermatologist se milne ki salah deta hoon, aur unse aapko kuchh aur dawa aur treatment ki jaroorat hogi. Aapko apne ling ki tasveer bhi attach karne ki zaroorat hai, jisse main aapki problem ko aur bhi achhe se samajh sakta hoon.",0.25,1.0,0.0,0.0,0.75,0.0,0.4420600858369098,medium_cm
P00664,neck_swelling,0.506,high,"Kya muh, gardan aur haddi mein sujan aur dard hone ke sath canker sore hona aam hai. Please doctor, affected area ki image dekhein neeche. Mere paas rheumatoid arthritis bhi hai jismein painful joints often hote hain aur jab main stressed hoti hoon to mere muh ke side mein ye canker sore ho jaate hain, bas is baar ye meri gardan aur haddi par asar kar rahe hain. Kya antibiotics cankers ko dur karne mein madad karenge.","Arre bhai, mujhe lagta hai ki aapke symptoms bahut jatil hain. Canker sore aur rheumatoid arthritis dono hi conditions hain jo aapke symptoms ko aur bhi complex banate hain. Antibiotics canker sore ko dur karne mein madad nahin karenge, kyunki yeh viral infection hai. Aapko koi antiviral medicine ya cream leni hogi, jisse aapke symptoms theek honge.","Arre bhai, main aapko batana chahta hoon ki aapke case mein canker sore ki baat nahin hai. Ultrasound aur CT scan ke report mein kuch bhi canker sore ke liye nahin dikhaaya gaya hai. Aapke case mein ek epidermoid cyst ki baat hai, jo aapke submental region mein hai. Iski histopathology report bhi aapke case ko confirm karta hai. 

Antibiotics aapke canker sore ko dur karne mein madad nahin karenge, kyunki aapke case mein canker sore ki baat nahin hai. Aapke case mein ek cyst hai jo aapke submental region mein hai.",0.5,0.25,0.5,0.0,-0.25,0.5,0.3506493506493506,low_cm
P02001,skin_rash,0.5598,high,"Mere dost ko breast cancer hai aur use chemo treatment mil rahi hai. Uske haatho par haal hi mein ek daane wala rash hua hai aur uski aankhein pani aa rahi hain. Uski left eye bhi suj gayi hai. Uske shareer ke kisi aur jagah par rash nahi hai, mujhe lagta hai ki isse pehle usne kahin se german measles ki infection nahi le li hai.","Dost ko chemo treatment ke dauraan yeh symptoms dekhne mein koi galti nahin hai. Chemo treatment ke karan aankhon se pani nikalna (tears) normal hai, lekin aankhon ki sujna (dryness) aur haatho par rash ho jana chinta ka vishay hai. Ye rash chemotherapy ki side effect ho sakte hain ya koi anya infection ka lakshya ho sakta hai. Humko iske liye doctor se baat karni chahiye aur test karwane ki zaroorat ho sakti hai.","Arre dost, maine suna hai aapka dost MCC (Merkel cell carcinoma) ka patient hai. Ye ek prakaar ki skin cancer hai jo sun exposure aur age se judi hai. Aapka dost ne MCC ka treatment liya hai aur abhi bhi follow-up kar raha hai. 

Aapne kaha hai ki uske haatho par daane wala rash hua hai aur uski aankhein pani aa rahi hain, lekin yeh MCC se juda hai ya nahi, main nahi confirm kar sakta. MCC ke baad in-transit recurrence hoti hai, jismein rash aur aankhon ki samasya ho sakti hai, lekin yeh clinical evidence se nahi milta hai. 

Main aapko suggest karta hoon ki aapka dost apne doctor se milke yeh sawal poochhe ki yeh rash MCC se juda hai ya nahi.",0.0,0.5,1.0,0.5,0.5,0.5,0.4545454545454545,medium_cm
P01155,knee_swelling,0.5671,high,"Mere wife ko kuch ajeeb lakshan hain. Do hafte pehle unhe 3 din tak vomiting aur diarrhea hua tha. Fir 4 din tak unki aankhen bohot laal ho gayi thi (pink eye). Ab unki left breast se leakage ho rahi hai, left hip bohot dard kar raha hai, right knee sujan aayi hai, sore ankles hai aur unki left foot ke do ungliyon me sujan hai. Kya ye Lyme disease ho sakti hai. Thanks aapki madad ke liye. Ian.","Bilkul, Ian ji, main aapki madad karne ke liye yahaan hoon. Aapki wife ki symptoms bahut jatil hain, lekin Lyme disease ka sambhavna hai. Lyme disease ek bacteria Borrelia burgdorferi se hota hai, jo kuch jagah par lagta hai. Lekin iske symptoms aapne wife ki symptoms se thoda alag hain, jaise ki left breast se leakage aur left hip ke dard. Hum iske liye doctor se milne ki zaroorat hai.","Arre bhai, main aapki madad karne ke liye yahaan hoon. Lekin, aapke wife ke symptoms aur mere paas aapke wife ke clinical evidence ke beech koi sambandh nahin hai. Aapke wife ke symptoms bahut alag hain, jaise ki vomiting, diarrhea, pink eye, left breast leakage, left hip dard, right knee sujan, sore ankles, aur left foot ke do ungliyon me sujan. Ye symptoms kisi bhi specific disease ke liye niyamit nahi hain. Maine aapke wife ke clinical evidence se kuchh bhi Lyme disease ke liye nahin dekha hai. Main aapko koi vishesh jankari nahin de sakta.",0.0,0.25,1.0,0.0,0.25,1.0,0.4155844155844156,medium_cm
P01688,edema,0.5785,high,"Meri maa CHD ke complications ke final stages mein hai jiska result pulmonary hypertension hai. Use ek hafta pehle se hospital discharge kiya gaya hai aur abhi hospice care mein hai. Doctor ne hume bataya hai ki hume sirf kuch hafte hi uski umar ki ummeed rakhni chahiye. Wo ab thoda better feel kar rahi hai. Wo responsive hai aur uski saans lene mein sukoon hai. Lekin ye mucus producing cough, jo ki mujhe assumption hai ki ye hypertension ka result hai, uski tabiyat pe asar daal rahi hai. Kya use ek OTC cough suppressant de dena thik hoga ya doctor se kuch zyada strong medicine maangni chahiye?","Bilkul, beta. Mucus producing cough pulmonary hypertension ke side effect ho sakta hai. OTC cough suppressant ka upyog karne se shayad thoda relief milega, lekin yeh permanent solution nahi hai. Doctor se strong medicine maangne ki zaroorat hai, jaise ki inhaler ya oral medication, jo ki hypertension ke symptoms ko control karne mein madad karega.","Bhai, main aapko kuchh batana chahta hoon. Ye patient ki condition bahut zyada ghatiya hai. Unke paas HCC hai aur yeh unke dil mein bhi gaya hai. Unke lung clear the, lekin unke chest X-ray par small bilateral effusions dekhne mein aaye the. Unke lung mein koi problem nahi hai, lekin unke dil ki wajah se unhe pulmonary hypertension ho gaya hai. 

Aapko koi OTC cough suppressant nahi dena chahiye. Unke paas mucus producing cough hai, lekin yeh unke pulmonary hypertension ke result hai. Unke doctor ne unhe hospice care mein bhugta diya hai, aur unki umar ki ummeed kuch hafte hi hai.",0.25,1.0,0.0,0.0,0.75,0.0,0.4259259259259259,medium_cm
P01997,skin_rash,0.5077,high,Mujhe pityriasis rosea ka diagnosis ho gaya hai. Mujhe 2 hafte se poore jism par ek horrible rash hai. Skin bahut dry hai aur mujhe haal hi mein apni skin se ek distinct odor ka pata chala hai. Kya ye odor common hai aur is odor se kaise chutkara pa sakta hoon. Mujhe pata hai ki mujhe bas rashes ka intezaar karna hai.,"Arre bhai, pityriasis rosea ka diagnosis kuchh aisa hai jo kai logon ko hota hai. Ye rash common hai, lekin distinct odor ka pata chalne se thoda chinta lagti hai. Ye odor ek bacteria ka ho sakta hai, jisse skin dry aur itchy banti hai. Aapko dermatologist se milkar kuchh cream aur lotion ki jarurat ho sakti hai jisse odor kam ho jaye aur skin theek ho jaye.","Aapko kya lagta hai, aapko Pityriasis Rubra Pilaris (PRP) ka diagnosis mila tha, lekin phir se PPK (Palmoplantar Keratoderma) ka diagnosis mila. PPK ka koi jodidar lakshan nahi hai, lekin aapke case mein ek distinct odor ka pata chala hai. 

Is odor ka koi specific jodidar lakshan nahi hai, lekin aapke liver enzyme levels ke elevation ke baad PBC (Primary Biliary Cholangitis) ka diagnosis mila. PBC se related koi odor ka jodidar lakshan nahi hai. 

Aapko phototherapy ke saath saath bexarotene 1% gel ka upyog karna tha, lekin aapne isko chhod diya. Aap ab phototherapy hi kar rahe hain.",0.0,0.25,1.0,0.0,0.25,1.0,0.532258064516129,high_cm
P02876,eye_redness,0.6468,high,"Namaste doctor, mujhe elevated optic disc with blurred edges sirf left eye mein hai, jo routine eye examination mein pata chala hai. Please doctor, dekhiye ye aankhein neeche . Mujhe kuch hafton se headaches ho rahe hain. Agar ye papill hota toh kya ye dono aankhon mein hota?","Namaste beta, aapki chinta hai sach hai. Elevated optic disc ka matlab hai aapke netra mein kuch problem ho sakti hai. Yeh aam taur par glaucoma ke karan hota hai, jismein aankhon mein dabaav badh jata hai. Iska koi bhi aankh mein ho sakta hai, isliye dono aankhon mein bhi ho sakta hai, lekin aapke case mein sirf ek aankh mein elevated optic disc hai.","Namaste beta, maine dekha hai ki aapke left eye mein optic disc ka swelling hai, jo optic neuritis ka karan ho sakta hai. Iska matlab hai ki aapke left eye mein nerves ka kuch problem hai. 

Agar aapke right eye mein bhi koi problem hai, to maine kuch nahi dekha. Lekin aapko headaches hain, jisse maine socha hai ki aapke brain mein kuch problem ho sakti hai. 

Main aapko yeh batana chahta hoon ki optic neuritis sirf ek eye mein hota hai, phir bhi yeh koi bhi eye ho sakta hai.",0.25,1.0,0.0,0.0,0.75,0.0,0.5106382978723404,high_cm
P01280,hand_lump,0.557,high,"Right underarm ke niche ek gaanth hai (skin ke neeche), sparsh me bahut komal hai aur dard nahi hota, sabse lamba anuchhed 1 cm se kam hai. Dono kohniyo par khujli aur jalan ka anubhav kiya hai. Mein ek Liver allograft transplant patient hoon, 9 saal se sthir hun, 1mg Prograf (har 12 ghante mein), 180 mg Myfortic (har 24 ghante mein) aur 5mg Prednisone (har 24 ghante mein) le raha hun. Transplant ka karan, PSC hai. Lagbhag 4 hafte pehle sardi hui thi, jisme khansi kaafi kam ho gayi hai. Doctor, uska image neeche attach kiya gaya hai. Raat mein kuch zyada pasine nahi hote - kabhi kabhi kuch pasine bed ke sampark wale hisso mein hote hai. Mera C. Difficile Colitis ka diagnosis hua hai - baar baar hoti hai (chronic).","Arre bhai, tumhare symptoms dekhte hain, toh yeh sambhav hai ki tumhare paas skin cancer ka koi khatra ho sakta hai. Iske liye humein ek dermatologist se baat karni chahiye. Kya aapko koi skin ke kisi anya symptoms ka anubhav hua hai, jaise ki anya gaanth, rash ya skin ke kisi anya parivartan ka?","Arre bhai, aapke symptoms bahut hi samajhne mein aaye hain. Neurofibromas ke karan aapke haath mein kuch gandagi aur khujli ki samasya ho sakti hai, jaise ki aapne kaha hai. Iske alawa, aapke kohniyo par jalan ka anubhav ho sakta hai. 

Ab, neurofibromas aur schwannomas ko alag karna bahut zaroori hai. Dono hi neural sheath tumors hain, lekin unke pathology mein kuch alag cheezein hain. Neurofibromas mein fibrous tissue aur Schwann cells ke saath-saath mast cells aur perineurial cells ki upastithi hoti hai, jabki schwannomas mein sirf Schwann cells ki upastithi hoti hai. 

Aapke case mein, neurofibromas ke liye surgery ki zaroorat ho sakti hai, lekin aapke liver transplant ke karan isme kuch samasya ho sakti hai. Surgery ke liye aapko apne doctor se baat karni chahiye.",0.0,1.0,1.0,0.0,1.0,1.0,0.3548387096774194,low_cm
P02467,skin_rash,0.4711,medium,"Mere haath par ek laal, feverish rash hai. Woh poison ivy jaisa lagta hai lekin bilkul khujli nahi hoti. Mainey ise 2 din pehle notice kiya tha lekin socha tha ki yeh sirf chote-chote cuts hain jinhe field mein ghoomte waqt mil gaye honge. Mere puri body par jahan skin exposed thi wahan cuts the lekin woh ab theek ho gaye hain aur yeh rash jaise cheez abhi bhi hai aur aur badh rahi hai. Ek din mein yeh spots 2mm se 1 centimeter tak ho gaye hain. Kuch spots to blotches ban gaye hain. Mujhe ismein samajh nahi aa raha ki yeh sirf meri left side par hi hai, uppar ki jang par kuch spots hain aur uppar ke haath par bahut saare spots/blotches hain. Mujhe ye jaanna hai ki mujhe iske baare mein chinta karni chahiye ya nahi. Attached image neechey di gayi hai.","Arre bhai, maine dekha hai ki tumhare haath par ek laal rash hai, jo poison ivy jaisa lagta hai lekin khujli nahi hoti. Yeh rash badh raha hai aur blotches ban gaye hain. Main samajh sakta hoon ki yeh ek viral rash ho sakta hai, jaise ki measles ya rubella. Lekin ismein koi shayad rash ho sakta hai jo viral rash se alag hai. Main tumhe kuchh samay ke liye monitoring karne ki salah deta hoon aur agar symptoms badhne ya koi aur symptoms aane par, to humein doctor ke paas jana hoga.","Beta, aapke rash ka description kuch alag hai. Physical examination mein violaceous nodules aur tumors hain, jo 1 se 8cm tak ke hain. Ye nodules aur tumors aapke trunk aur limbs par hain. Ye rash aapke puri body par hai, lekin aapne kaha hai ki yeh sirf aapki left side par hai, uppar ki jang par kuch spots hain aur uppar ke haath par bahut saare spots/blotches hain. 

Aapko iske baare mein chinta karni chahiye, kyunki aapke rash ka description myeloid sarcoma se match karta hai, jiska diagnosis aapke cutaneous biopsy mein confirm ho gaya hai.",0.0,0.75,1.0,0.25,0.75,0.75,0.4520547945205479,medium_cm
P01199,skin_dryness,0.4829,medium,"Mere solar plexus par khujli wale laal daag hain, mere sides aur underarms bhi khujli kar rahe hain. Meri legs sirf garam shower ke baad khujli karti hain, shayad dry skin ki wajah se. Please doctor, dekhiye is vartaman condition ko. Mujhe fever nahi hai, mere irregular heartbeat issues hai (janam se bina kisi treatment ke), mujhe anxiety problems hai, mujhe liver problems hui hai, main raat ko sharab peeta hoon. Mujhe ringworm hua tha, jo anti-fungal cream se treat kiya gaya hai, soch raha hoon ki ye rheumatic ho sakta hai, confirm nahi hai, koi sujhav hai toh bataiye.","Arre bhai, tumhare symptoms bahut hi interesting hain. Solar plexus par khujli wale laal daag aur sides aur underarms mein khujli karne ka matlab hai ki tumhara immune system kuch problem se lada raha hai. Ye bhi possible hai ki tumhare liver problems se tumhare skin ko affect ho raha hai, kyunki liver skin ke symptoms ko affect karta hai. Main tumhe ek dermatologist se milne ke liye suggest karta hoon, woh tumhare symptoms ko dekhkar aur test karke aapko accurate diagnosis aur treatment provide kar sakte hain.","Arre beta, maine aapki problem ko dekh liya hai. Aapke jawline aur cheek par dryness aur roughness hai, jismein follicular hyperkeratotic spicules hai. Humne aapke skin mein Demodex mites aur hair follicle dilatation ka diagnosis kiya hai. 

Aapke baare mein kuchh aur symptoms bhi hain, jaise ki irregular heartbeat, anxiety, liver problems, aur aap sharab peete hain. Lekin yeh sabhi symptoms aapke vartaman skin condition se related nahin hain. 

Aapke symptoms ke liye humne aapko 1% Ivermectin cream diya hai, jo aapke follicular spicules ko clear karne mein madad karta hai.",0.25,0.25,0.0,0.0,0.0,0.0,0.4257425742574257,medium_cm
P02629,lip_swelling,0.4295,medium,"Hi doctor, Kal maine apne muh ke aas paas, zyadatar naak aur upper lip ke beech, Restylane treatment liya tha. Kal se mere hoth bade ho gaye hain aur main bahut chinta mein hoon ki shayad injection galat jagah pe place ho gaya hai, jo main chahti nahi thi. Kya yeh koi normal issue hai mere muh mein. Kya yeh area chhota ho jayega. Agar nahi, toh mujhe suna hai ki filler ko reverse aur breakup karne ke liye ek injection hota hai jo diya jata hai. Kya mujhe uske liye jana chahiye. Swelling thodi dard bhi ho rahi hai, par koi jalan ya lalima nahi hai. Please doctor, dekhiye is vartaman condition ko neeche diye gaye hai. Main Lomedia ko niyamit roop se birth control ke liye le rahi hoon. Maine aap ke reference ke liye apne hothon ki photos attach ki hai. Pehli photo immediately after injection hai aur doosri photo aaj subah hai. Kitna samay lagega iss ki kam hone mein.","Arre beti, tumhara dard aur swelling normal hai, yeh Restylane treatment ke baad aane wala hai. Lekin tumhari chinta ka karan hai, tumhari photos dekh kar lagta hai ki filler galat jagah pe place ho gaya hai. Main tumhe ek specialist se milne ke liye kahu, woh tumhare case ko dekhkar sahi tareeke se treatment kar sakte hain.","Arre beta, maine dekha hai ki aapne Restylane treatment liya tha, lekin yeh evidence mein nahin hai ki aapne koi systemic disease hai ya koi anya treatment liya hai. Aapke hoth bade hone ke baare mein kuch nahin likha hai, lekin aapke hoth mein swelling aur dard hai, par koi jalan ya lalima nahin hai. Main nahin jaanta ki aapke hoth mein koi injection galat jagah pe place ho gaya hai. Aapko ek dermatologist ya plastic surgeon ke paas jana chahiye, jo aapke hoth ke liye behtar treatment decide kar sake.",0.0,0.0,1.0,1.0,0.0,0.0,0.4451219512195122,medium_cm
P02709,skin_growth,0.474,medium,"""Namaste doctor, mere paon ke talve mein, bade toe ke neeche ek black mole hai, kuch mahino se. Maine use nikala aur ab woh fail gaya hai. Mere talve ke neeche bhi dusre black moles hai. Skin ka top layer toota nahi hai, lekin kuch black moles ya dots hai (kuch badhe hue hai). Lekin jab maine Salicylic acid lagaya, toh ek mole ke andar bade black dots dekhe. Hata kar bhi, woh black dot wahi jagah par badhta hai. Mere paas psoriasis and plantar warts ka history hai. Ye kya hai? Melanoma, wart ya kuch aur? Uska image attached hai.""","Namaste patient, main aapko thoda sa shanti de sakta hoon. Aapke symptoms ke liye kai cheezein ho sakti hain. Black moles aur dots ke sath, Salicylic acid lagane ke baad bhi woh badhte rahne, yeh psoriasis ya plantar warts ke sambandh mein ho sakta hai. Lekin, ek black mole ke andar bade black dots dekhne ke liye, humein ek dermatologist se consult karna hoga. Main aapko ek appointment karwa sakta hoon, aur phir hum iske baare mein aur detail mein baat kar sakte hain.","Namaste beta, maine dekha hai ki tumhare paon ke talve mein ek black mole hai, jo kuch mahino se hai. Tumhare lab findings mein kuch abnormal results hain, jaise ki rheumatoid factor 138 IU/mL (<20) aur rapid C-reactive protein 27.4. Ye symptoms psoriasis ke sath sambandhit ho sakte hain, lekin humein aur clinical evidence ki zaroorat hai iske liye. Main kuchh confirm nahin kar sakta.",0.25,0.25,0.0,0.0,0.0,0.0,0.3663366336633663,low_cm
P02848,swollen_tonsils,0.4296,medium," Namaste doctor, mujhe bahut jyada chinta hai meri beemari ke baare mein. Pichle kuch mahino se, mujhe aisa lagta hai ki mere gale ke piche ek baal hai aur raat mein ye aur bhi bharti hai. Mere kaan mein bhi dard hai aur mujhe apne gardan ke right side mein teen matar ke aakar ke ganthe mahsoos hoti hain. Mujhe kuch mahine pehle do baar sardi hui thi aur acidity ke liye maine do din se Omeprazole le raha hoon. Mai sharab bahut peeta hoon aur kuch saalo se weed bhi foonk raha hoon. Main doctors ke paas apne gale ke problem ki wajah se gaya tha, aur unhone mere gale ke piche flashlight se check kiya aur swab kiya, sab saaf dikha. Mujhe ENT ke liye refer kiya gaya hai, lekin mujhe kuch hafte intezaar karna hai. Abhi maine apna gala check kiya aur dekha ki mera tonsil suj gaya hai. Kripya doctor, is vartaman condition ko dekhen aur ek taraf numb sa lag raha hai. Lekin mujhe nigalne ke samay isse mahsoos nahi hota. Mai bahut darr gaya hoon ki mujhe tonsil cancer ho gaya hai. Kya aap pictures dekhkar meri bata sakte hain ki kya dono tonsils suj gaye hain.","Arre bhai, tumhe thoda chinta mat karna. Tonsil cancer ka risa hai, lekin yeh bahut kam hi hain. Tonsil ko sujna ek common baat hai, jiska karan kai cheezein ho sakti hain, jaise ki infection, allergy ya acidity. Tumhare symptoms, jaise ki gale ke piche baal, kaan ke dard aur ganthe, yeh sab kuch tonsil se juda ho sakta hai.

Mujhe tumhare symptoms aur history sunane mein bahut khushi hui. Ab hum ENT specialist se milne ke baad hi humein sahi tareeke se diagnosis kar sakte hain. Tumhe thoda sabr karna aur ENT specialist ke paas jaana hoga. Woh tumhare symptoms aur checkup ke baad hi humein sahi tareeke se treatment karne ka faisla kar sakte hain.","Arre bhai, maine dekha hai ki tumhare lab report mein kuch cheezein hai jo tonseil cancer ke liye daravajh hain. Tumhare blood test mein WBC 21,100/mm3 hai, jo normal se zyada hai, aur lymphocytes 15% hai, jo normal se kam hai. Iske alawa, tumhare chest X-ray par blunting of right costophrenic angle, accentuation of pulmonary vascular markings, aur slight enlargement of right superior mediastinum dikhayi diya gaya hai. Lekin, tumhare tonsil ki suj ko lekar kuch nahi dikhaaya gaya hai. Isliye, maine kuch confirm nahi kiya hai ki tumhare dono tonsils suj gaye hain. Abhi tumhe ENT ke liye refer kiya gaya hai, unse hi pata chalega ki tumhare tonseil mein kya problem hai.",0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.33333333333333337,0.4827586206896552,high_cm
P00343,eye_redness,0.4126,medium,Maine apne 9 mahine ke bete ko pehli baar water park mein swimming karaya. Maine uske chehre par sunscreen lagaya tha. Aaj subah wo laal aankhon aur chehre par sukhne wale daano me upar utha. Please doctor dekhiye neeche diye gaye aankhe. Swelling din bhar mein thoda kam ho gayi hai lekin abhi bhi hai. Kya ye paani ya sunscreen ki wajah se hai?,"Bachche ki aankhon mein laal rang aur sukhne wale daane aane ka koi bada chinta hai. Aapne sunscreen lagaya tha, lekin yeh sunscreens ki wajah se nahin hota hai. Yeh sambhav hai ki bachche ki aankhon mein irritation ho gayi ho, jisse laal rang aaya ho. Aapko doctor se zaroor milna chahiye, woh aapke bachche ki aankhon ko dekhkar sahi tareeke se treatment karwa sakte hain.","Bilkul, beta, maine dekha hai ki aapka beta pehli baar water park mein swimming karaya tha. Uske baad uske chehre par swelling aur laal aankhein aayi hain. Ye symptoms puri tarah se freshwater exposure ke saath jude hue hain. Sunscreen lagane se koi sambandh nahin hai. Main aapko kahunga ki aapka beta ke blood cultures mein gram-negative rods (GNRs) nikle hain, jo ek type of infection hai.",0.25,0.5,0.0,0.5,0.25,-0.5,0.4285714285714285,medium_cm
