report_id,report_text,clean_report_text,report_concepts,report_side
OPENI_000813,FINDINGS: Patient is status post CABG. The heart size and pulmonary vascularity appear within normal limits. The lungs are free of focal airspace disease. No pleural effusion or pneumothorax is seen. Calcified granuloma is noted.. IMPRESSION: No evidence of active disease.,findings patient is status post cabg the heart size and pulmonary vascularity appear within normal limits the lungs are free of focal airspace disease no pleural effusion or pneumothorax is seen calcified granuloma is noted impression no evidence of active disease,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_000436,FINDINGS: . IMPRESSION: Well-expanded and clear lungs. Conspicuous for size 3-4 mm nodular opacity projecting in right lung is probably a small calcified granuloma. Mediastinal contour within normal limits. No acute cardiopulmonary abnormality identified.,findings impression well-expanded and clear lungs conspicuous for size 3-4 mm nodular opacity projecting in right lung is probably a small calcified granuloma mediastinal contour within normal limits no acute cardiopulmonary abnormality identified,opacity|no_acute,right
OPENI_002216,FINDINGS: The heart and lungs have XXXX XXXX in the interval. Both lungs are clear and expanded. Heart and mediastinum normal.. IMPRESSION: No active disease.,findings the heart and lungs have xxxx xxxx in the interval both lungs are clear and expanded heart and mediastinum normal impression no active disease,no_acute,unspecified
OPENI_002378,"FINDINGS: Lung volumes are low. In the interval, a patchy infiltrate has developed in the right lower lobe. Heart and pulmonary XXXX are normal.. IMPRESSION: XXXX. XXXX patchy right lower lobe infiltrate consistent with pneumonia.",findings lung volumes are low in the interval a patchy infiltrate has developed in the right lower lobe heart and pulmonary xxxx are normal impression xxxx xxxx patchy right lower lobe infiltrate consistent with pneumonia,pneumonia|opacity|no_acute,right
OPENI_003887,"FINDINGS: The heart is normal in size. The pulmonary vascularity is within normal limits in appearance. No pneumothorax or pleural effusion. A wedge-shaped opacity has developed in the right upper lobe. There is also XXXX patchy opacification identified in the left upper lobe. No acute bony abnormality.. IMPRESSION: Interval development of bilateral upper lobe consolidation, right greater than left, XXXX representing pneumonia.. Followup imaging to document resolution is recommended.",findings the heart is normal in size the pulmonary vascularity is within normal limits in appearance no pneumothorax or pleural effusion a wedge-shaped opacity has developed in the right upper lobe there is also xxxx patchy opacification identified in the left upper lobe no acute bony abnormality impression interval development of bilateral upper lobe consolidation right greater than left xxxx representing pneumonia followup imaging to document resolution is recommended,pleural_effusion|pneumonia|consolidation|opacity|no_acute,right
OPENI_002448,"FINDINGS: Heart size within normal limits. No focal alveolar consolidation, no definite pleural effusion seen. No typical findings of pulmonary edema. No pneumothorax.. IMPRESSION: No acute cardiopulmonary findings",findings heart size within normal limits no focal alveolar consolidation no definite pleural effusion seen no typical findings of pulmonary edema no pneumothorax impression no acute cardiopulmonary findings,pleural_effusion|consolidation|cardiomegaly|congestion|no_acute,unspecified
OPENI_002586,"FINDINGS: Streaky and patchy bibasilar opacities, triangular density projected over the heart on the lateral view. No definite pleural effusion seen, no typical findings of pulmonary edema. Considering differences in technical factors XXXX stable cardiomediastinal silhouette with normal heart size.. IMPRESSION: Bibasilar opacities, right greater than left, features suggest a combination of consolidation and atelectasis",findings streaky and patchy bibasilar opacities triangular density projected over the heart on the lateral view no definite pleural effusion seen no typical findings of pulmonary edema considering differences in technical factors xxxx stable cardiomediastinal silhouette with normal heart size impression bibasilar opacities right greater than left features suggest a combination of consolidation and atelectasis,pleural_effusion|consolidation|cardiomegaly|congestion|atelectasis|opacity|no_acute,right
OPENI_003574,"FINDINGS: Normal cardiomediastinal silhouette. No airspace consolidation, pneumothorax, pleural effusion, or pulmonary edema. No acute bony abnormality.. IMPRESSION: No acute cardiopulmonary disease.",findings normal cardiomediastinal silhouette no airspace consolidation pneumothorax pleural effusion or pulmonary edema no acute bony abnormality impression no acute cardiopulmonary disease,pleural_effusion|consolidation|cardiomegaly|congestion|no_acute,unspecified
OPENI_001481,"FINDINGS: Heart size normal. No pneumothorax, pleural effusion, or focal airspace disease. Bony structures appear intact. The trachea and XXXX pulmonary bronchi are unremarkable.. IMPRESSION: Normal chest radiograph.",findings heart size normal no pneumothorax pleural effusion or focal airspace disease bony structures appear intact the trachea and xxxx pulmonary bronchi are unremarkable impression normal chest radiograph,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_003510,FINDINGS: Normal heart size. Clear lungs. Degenerative this disease within the spine. Prosthetic right shoulder. Possible XXXX body in the axillary recess of the left shoulder. Degenerative left glenohumeral osteoarthritis.. IMPRESSION: No acute pulmonary findings.,findings normal heart size clear lungs degenerative this disease within the spine prosthetic right shoulder possible xxxx body in the axillary recess of the left shoulder degenerative left glenohumeral osteoarthritis impression no acute pulmonary findings,cardiomegaly|no_acute,right
OPENI_001570,FINDINGS: Stable appearance of lower cervical fusion XXXX. Heart size normal. No pneumothorax or pleural effusion. No focal airspace disease. Calcified nodules consistent with chronic granulomatous disease. Bony structures appear intact. DISH of the thoracic spine.. IMPRESSION: Negative for acute cardiopulmonary disease.,findings stable appearance of lower cervical fusion xxxx heart size normal no pneumothorax or pleural effusion no focal airspace disease calcified nodules consistent with chronic granulomatous disease bony structures appear intact dish of the thoracic spine impression negative for acute cardiopulmonary disease,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_001919,"FINDINGS: Heart size, mediastinal contour, and pulmonary vascularity are within normal limits. No focal consolidation, pleural effusion, or pneumothorax is identified. No acute osseous abnormality identified.. IMPRESSION: No acute cardiopulmonary abnormality. .",findings heart size mediastinal contour and pulmonary vascularity are within normal limits no focal consolidation pleural effusion or pneumothorax is identified no acute osseous abnormality identified impression no acute cardiopulmonary abnormality,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_000470,"FINDINGS: XXXX sternotomy XXXX remain in XXXX. The cardiomediastinal silhouette is within normal limits for appearance. The thoracic aorta is tortuous. No focal areas of pulmonary consolidation. No pneumothorax. No pleural effusion. Moderate degenerative changes of the thoracic spine. No acute, displaced rib fractures identified.. IMPRESSION: 1. No acute intrathoracic abnormality.",findings xxxx sternotomy xxxx remain in xxxx the cardiomediastinal silhouette is within normal limits for appearance the thoracic aorta is tortuous no focal areas of pulmonary consolidation no pneumothorax no pleural effusion moderate degenerative changes of the thoracic spine no acute displaced rib fractures identified impression 1 no acute intrathoracic abnormality,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_003207,FINDINGS: Chest: The heart is enlarged. There may be a pericardial effusion. No definite pulmonary edema is seen. Lungs appear clear. There is no pleural effusion. The skeletal structures and soft tissues are unremarkable. KUB XXXX: XXXX single view of the abdomen was obtained. The bowel XXXX pattern is nonspecific. There is no evidence for obstruction or free intraperitoneal air. No large soft tissue masses or organomegaly are identified. The skeletal structures appear normal.. IMPRESSION: Chest. 1. Cardiomegaly with possible pericardial effusion. 2. No evidence for pulmonary edema or pneumonitis. KUB. 1. Nonspecific abdomen.,findings chest the heart is enlarged there may be a pericardial effusion no definite pulmonary edema is seen lungs appear clear there is no pleural effusion the skeletal structures and soft tissues are unremarkable kub xxxx xxxx single view of the abdomen was obtained the bowel xxxx pattern is nonspecific there is no evidence for obstruction or free intraperitoneal air no large soft tissue masses or organomegaly are identified the skeletal structures appear normal impression chest 1 cardiomegaly with possible pericardial effusion 2 no evidence for pulmonary edema or pneumonitis kub 1 nonspecific abdomen,pleural_effusion|cardiomegaly|congestion|no_acute,unspecified
OPENI_004672,FINDINGS: The cardiac contours are normal. XXXX scarring left base. The lungs are clear. Thoracic spondylosis.. IMPRESSION: No acute preoperative process.,findings the cardiac contours are normal xxxx scarring left base the lungs are clear thoracic spondylosis impression no acute preoperative process,no_acute,left
OPENI_005307,"FINDINGS: The XXXX examination consists of frontal and lateral radiographs of the chest. The cardiomediastinal contours are within normal limits. Pulmonary vascularity is within normal limits. No focal consolidation, pleural effusion, or pneumothorax identified. Old healed left 5th and 6th rib fractures are seen laterally.. IMPRESSION: No evidence of acute cardiopulmonary process.",findings the xxxx examination consists of frontal and lateral radiographs of the chest the cardiomediastinal contours are within normal limits pulmonary vascularity is within normal limits no focal consolidation pleural effusion or pneumothorax identified old healed left 5th and 6th rib fractures are seen laterally impression no evidence of acute cardiopulmonary process,pleural_effusion|consolidation|cardiomegaly|no_acute,left
OPENI_005492,"FINDINGS: Stable appearance of the right aortic XXXX. Normal heart size. No pneumothorax, pleural effusion or suspicious focal airspace opacity.. IMPRESSION: Stable exam with known right aortic XXXX.",findings stable appearance of the right aortic xxxx normal heart size no pneumothorax pleural effusion or suspicious focal airspace opacity impression stable exam with known right aortic xxxx,pleural_effusion|cardiomegaly|opacity|no_acute,right
OPENI_000961,"FINDINGS: Low lung volumes with bronchovascular crowding. Otherwise, no focal alveolar consolidation, no definite pleural effusion seen. A dense nodule in the right base suggest a previous granulomatous process. Heart size within normal limits, bronchovascular crowding without typical findings of pulmonary edema.. IMPRESSION: Low lung volumes with no definite acute findings.",findings low lung volumes with bronchovascular crowding otherwise no focal alveolar consolidation no definite pleural effusion seen a dense nodule in the right base suggest a previous granulomatous process heart size within normal limits bronchovascular crowding without typical findings of pulmonary edema impression low lung volumes with no definite acute findings,pleural_effusion|consolidation|cardiomegaly|congestion|no_acute,right
OPENI_005815,"FINDINGS: 2 images. Heart size and pulmonary vascular engorgement appear within limits of normal. Mediastinal contour is unremarkable. No focal consolidation, pleural effusion, or pneumothorax identified. No convincing acute bony findings.. IMPRESSION: No acute cardiopulmonary abnormality identified.",findings 2 images heart size and pulmonary vascular engorgement appear within limits of normal mediastinal contour is unremarkable no focal consolidation pleural effusion or pneumothorax identified no convincing acute bony findings impression no acute cardiopulmonary abnormality identified,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_000218,FINDINGS: Stable cardiomediastinal silhouette. Pulmonary vascularity is within normal limits. Lungs are expanded and clear airspace disease. Negative for pneumothorax or pleural effusion. Limited evaluation reveals the XXXX XXXX to be grossly intact.. IMPRESSION: 1. No acute cardiopulmonary abnormality.,findings stable cardiomediastinal silhouette pulmonary vascularity is within normal limits lungs are expanded and clear airspace disease negative for pneumothorax or pleural effusion limited evaluation reveals the xxxx xxxx to be grossly intact impression 1 no acute cardiopulmonary abnormality,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_003974,FINDINGS: Sequelae of old granulomatous disease. Lungs are clear without focal consolidation. No pleural effusions or pneumothoraces. Heart and mediastinum of normal size and contour.. IMPRESSION: Clear lungs.,findings sequelae of old granulomatous disease lungs are clear without focal consolidation no pleural effusions or pneumothoraces heart and mediastinum of normal size and contour impression clear lungs,pleural_effusion|consolidation|no_acute,unspecified
OPENI_002156,FINDINGS: There is a moderate sized right pleural effusion. Severe slightly smaller than is compared to XXXX. There is a small left pleural effusion. This is unchanged as compared to the prior study. There is a right chest wall venous XXXX XXXX which appears accessed. No pneumothorax. Scaphoid abdomen.. IMPRESSION: 1. Moderate sized right pleural effusion appears smaller than the prior study. 2. Small left pleural effusion appears unchanged.,findings there is a moderate sized right pleural effusion severe slightly smaller than is compared to xxxx there is a small left pleural effusion this is unchanged as compared to the prior study there is a right chest wall venous xxxx xxxx which appears accessed no pneumothorax scaphoid abdomen impression 1 moderate sized right pleural effusion appears smaller than the prior study 2 small left pleural effusion appears unchanged,pleural_effusion,right
OPENI_003246,"FINDINGS: XXXX focal opacity in the medial right lung base XXXX seen on the frontal view. No definite pleural effusion. Stable cardiomediastinal silhouette with normal heart size, no typical findings of pulmonary edema.. IMPRESSION: Abnormal opacity in the right lung base which may be compatible with pneumonia in the appropriate clinical setting. Recommend clinical correlation for infection and followup to resolution. Or, if clinical findings are not compatible with XXXX may be of XXXX.",findings xxxx focal opacity in the medial right lung base xxxx seen on the frontal view no definite pleural effusion stable cardiomediastinal silhouette with normal heart size no typical findings of pulmonary edema impression abnormal opacity in the right lung base which may be compatible with pneumonia in the appropriate clinical setting recommend clinical correlation for infection and followup to resolution or if clinical findings are not compatible with xxxx may be of xxxx,pleural_effusion|pneumonia|cardiomegaly|congestion|opacity|no_acute,right
OPENI_006412,"FINDINGS: The cardiomediastinal silhouette and pulmonary vasculature are within normal limits in size. The lungs are clear of focal airspace disease, pneumothorax, or pleural effusion. There are no acute bony findings.. IMPRESSION: No acute cardiopulmonary findings. .",findings the cardiomediastinal silhouette and pulmonary vasculature are within normal limits in size the lungs are clear of focal airspace disease pneumothorax or pleural effusion there are no acute bony findings impression no acute cardiopulmonary findings,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_000497,FINDINGS: The cardiac contours are normal. Prior granulomatous disease. The lungs are clear. Thoracic spondylosis.. IMPRESSION: No acute process.,findings the cardiac contours are normal prior granulomatous disease the lungs are clear thoracic spondylosis impression no acute process,no_acute,unspecified
OPENI_001962,FINDINGS: Lungs are clear bilaterally. Cardiac and mediastinal silhouettes are normal. Pulmonary vasculature is normal. No pneumothorax or pleural effusion. No acute bony abnormality.. IMPRESSION: No acute cardiopulmonary abnormality.,findings lungs are clear bilaterally cardiac and mediastinal silhouettes are normal pulmonary vasculature is normal no pneumothorax or pleural effusion no acute bony abnormality impression no acute cardiopulmonary abnormality,pleural_effusion|no_acute,bilateral
OPENI_001887,"FINDINGS: The heart size and cardiomediastinal silhouette are normal. The aorta is tortuous and atherosclerotic. The lungs are hyperexpanded with flattening of hemidiaphragms and increased retrosternal airspace. There is no focal airspace opacity, pleural effusion, or pneumothorax. There are degenerative changes in the thoracic spine.. IMPRESSION: 1. No acute cardiopulmonary finding. 2. Emphysema and atherosclerosis.",findings the heart size and cardiomediastinal silhouette are normal the aorta is tortuous and atherosclerotic the lungs are hyperexpanded with flattening of hemidiaphragms and increased retrosternal airspace there is no focal airspace opacity pleural effusion or pneumothorax there are degenerative changes in the thoracic spine impression 1 no acute cardiopulmonary finding 2 emphysema and atherosclerosis,pleural_effusion|cardiomegaly|opacity|no_acute,unspecified
OPENI_003631,FINDINGS: There are low volumes with bronchovascular crowding. No focal infiltrate or effusion. Heart and mediastinal contours within normal limits. No displaced fracture identified.. IMPRESSION: Low volumes with bronchovascular crowding. No acute abnormality.,findings there are low volumes with bronchovascular crowding no focal infiltrate or effusion heart and mediastinal contours within normal limits no displaced fracture identified impression low volumes with bronchovascular crowding no acute abnormality,pleural_effusion|opacity|no_acute,unspecified
OPENI_001871,FINDINGS: The heart is normal in size. The pulmonary vascularity is within normal limits in appearance. No focal air space opacities. No pleural effusions or pneumothorax. No acute bony abnormalities.. IMPRESSION: No acute cardiopulmonary abnormalities.,findings the heart is normal in size the pulmonary vascularity is within normal limits in appearance no focal air space opacities no pleural effusions or pneumothorax no acute bony abnormalities impression no acute cardiopulmonary abnormalities,pleural_effusion|opacity|no_acute,unspecified
OPENI_000474,FINDINGS: The cardiomediastinal silhouette is normal in size and appearance. No pleural effusion or pneumothorax. Lungs are clear.. IMPRESSION: Normal chest.,findings the cardiomediastinal silhouette is normal in size and appearance no pleural effusion or pneumothorax lungs are clear impression normal chest,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_001424,"FINDINGS: Normal cardiomediastinal contours. Marrow pneumothorax, focal lung consolidation or pleural effusions.. IMPRESSION: No acute cardiopulmonary abnormality.",findings normal cardiomediastinal contours marrow pneumothorax focal lung consolidation or pleural effusions impression no acute cardiopulmonary abnormality,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_005556,FINDINGS: Heart size is normal. There are densely calcified mediastinal and right hilar lymph XXXX which suggest prior histoplasmosis exposure. No consolidating airspace disease is seen within the lungs. No pleural effusion or pneumothorax. No convincing acute bony findings.. IMPRESSION: No acute abnormality identified.,findings heart size is normal there are densely calcified mediastinal and right hilar lymph xxxx which suggest prior histoplasmosis exposure no consolidating airspace disease is seen within the lungs no pleural effusion or pneumothorax no convincing acute bony findings impression no acute abnormality identified,pleural_effusion|cardiomegaly|no_acute,right
OPENI_000866,FINDINGS: Normal heart size. Mild unfolding and atherosclerotic calcification of the aorta. No focal air space consolidation. No pneumothorax or pleural effusion. Visualized bony structures are unremarkable in appearance.. IMPRESSION: No acute cardiopulmonary abnormalities.,findings normal heart size mild unfolding and atherosclerotic calcification of the aorta no focal air space consolidation no pneumothorax or pleural effusion visualized bony structures are unremarkable in appearance impression no acute cardiopulmonary abnormalities,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_001282,"FINDINGS: The cardiomediastinal silhouette and pulmonary vasculature are within normal limits in size. The lungs are clear of focal airspace disease, pneumothorax, or pleural effusion. There are no acute bony findings.. IMPRESSION: No acute cardiopulmonary findings. .",findings the cardiomediastinal silhouette and pulmonary vasculature are within normal limits in size the lungs are clear of focal airspace disease pneumothorax or pleural effusion there are no acute bony findings impression no acute cardiopulmonary findings,pleural_effusion|cardiomegaly|no_acute,unspecified
OPENI_003553,"FINDINGS: Cardiomediastinal silhouette stable with atherosclerosis of the thoracic aorta. Diffusely coarsened interstitial markings are noted consistent with chronic lung disease, with worsened patchy opacities and a left apex and right base. No pneumothorax or pleural effusion. No acute bony abnormality.. IMPRESSION: Changes of chronic interstitial lung disease with ill-defined patchy left apical and right basilar airspace disease. PA and lateral chest radiograph may be of benefit XXXX clinically feasible.",findings cardiomediastinal silhouette stable with atherosclerosis of the thoracic aorta diffusely coarsened interstitial markings are noted consistent with chronic lung disease with worsened patchy opacities and a left apex and right base no pneumothorax or pleural effusion no acute bony abnormality impression changes of chronic interstitial lung disease with ill-defined patchy left apical and right basilar airspace disease pa and lateral chest radiograph may be of benefit xxxx clinically feasible,pleural_effusion|cardiomegaly|opacity|no_acute,right
OPENI_001422,FINDINGS: Mild cardiomegaly. Tortuous aorta. No focal infiltrate. No pneumothorax or large pleural effusion. Soft tissue density identified in the medial right apex which is asymmetric compared to left.. IMPRESSION: Asymmetric right medial apical opacity which may be attributable to the sternoclavicular joint. Upper lobe airspace disease or pulmonary nodule is not entirely excluded. Recommend XXXX XXXX chest and apical lordotic view of the chest to further evaluate. Findings and recommendations were discussed XXXX. XXXX in the XXXX department at XXXX a.m. XXXX/XXXX.,findings mild cardiomegaly tortuous aorta no focal infiltrate no pneumothorax or large pleural effusion soft tissue density identified in the medial right apex which is asymmetric compared to left impression asymmetric right medial apical opacity which may be attributable to the sternoclavicular joint upper lobe airspace disease or pulmonary nodule is not entirely excluded recommend xxxx xxxx chest and apical lordotic view of the chest to further evaluate findings and recommendations were discussed xxxx xxxx in the xxxx department at xxxx a m xxxx xxxx,pleural_effusion|cardiomegaly|opacity,right
OPENI_002993,FINDINGS: The lungs are clear. No focal airspace consolidation. No pleural effusion or pneumothorax. Heart size is within normal limits.. IMPRESSION: Clear lungs.,findings the lungs are clear no focal airspace consolidation no pleural effusion or pneumothorax heart size is within normal limits impression clear lungs,pleural_effusion|consolidation|cardiomegaly|no_acute,unspecified
OPENI_002664,"FINDINGS: Lung volumes are low. The heart is large, the pulmonary XXXX are engorged. No infiltrates. XXXX opacity is present in the left midlung.. IMPRESSION: Hypoinflation with cardiomegaly and pulmonary venous hypertension. Left mid lung focal atelectasis.",findings lung volumes are low the heart is large the pulmonary xxxx are engorged no infiltrates xxxx opacity is present in the left midlung impression hypoinflation with cardiomegaly and pulmonary venous hypertension left mid lung focal atelectasis,cardiomegaly|atelectasis|opacity,left
OPENI_003011,FINDINGS: . IMPRESSION: No comparison chest x-XXXX. Well-expanded and clear lungs. Mediastinal contour within normal limits. No acute cardiopulmonary abnormality identified.,findings impression no comparison chest x-xxxx well-expanded and clear lungs mediastinal contour within normal limits no acute cardiopulmonary abnormality identified,no_acute,unspecified
OPENI_001500,FINDINGS: The heart is again enlarged. Aorta is tortuous. The lungs are hypoinflated but clear. No pleural effusion or pneumothorax is seen.. IMPRESSION: 1. Stable cardiomegaly without acute disease.,findings the heart is again enlarged aorta is tortuous the lungs are hypoinflated but clear no pleural effusion or pneumothorax is seen impression 1 stable cardiomegaly without acute disease,pleural_effusion|cardiomegaly,unspecified
