report_id,report_text,clean_report_text,report_concepts,report_side
MMCQSD_REPORT_MMCQSD_001403,"What could be the diagnosis for a 24-year-old male with a 4cm lump under the jawline, tenderness, pain, and difficulty eating? The image here shows a medical condition related to neck_swelling. The neck below the jaw contains a cyst like structure.",what could be the diagnosis for a 24-year-old male with a 4cm lump under the jawline tenderness pain and difficulty eating the image here shows a medical condition related to neck swelling the neck below the jaw contains a cyst like structure,,unspecified
MMCQSD_REPORT_MMCQSD_000323,"What type of injury could have caused foot pain, weight-bearing difficulty, and a peculiar walking pattern, with no visible swelling or bruising? The image here shows the condition of foot swelling",what type of injury could have caused foot pain weight-bearing difficulty and a peculiar walking pattern with no visible swelling or bruising the image here shows the condition of foot swelling,,unspecified
MMCQSD_REPORT_MMCQSD_002298,"What could be the cause of a rough rash on a toddler's leg, foot, and thigh that is non-bothersome and improves with cortisone cream? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what could be the cause of a rough rash on a toddler s leg foot and thigh that is non-bothersome and improves with cortisone cream the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_001125,"Is edema and swelling in ankles a result of splenectomy and pancreatic tail removal, requiring natural or medical treatment? The image here shows a medical condition related to edema. The leg is swollen with no signs of redness.",is edema and swelling in ankles a result of splenectomy and pancreatic tail removal requiring natural or medical treatment the image here shows a medical condition related to edema the leg is swollen with no signs of redness,congestion,unspecified
MMCQSD_REPORT_MMCQSD_000602,What is the appropriate specialist to treat severe mouth ulcers and tongue irritation after wisdom tooth extraction? The image here shows the condition of mouth ulcers,what is the appropriate specialist to treat severe mouth ulcers and tongue irritation after wisdom tooth extraction the image here shows the condition of mouth ulcers,,unspecified
MMCQSD_REPORT_MMCQSD_000742,"What is the cause of swollen lymph nodes, dizziness, facial spasms, eye headaches, and tonsil inflammation in this patient? The image here shows a medical condition related to swollen_tonsils. Reddish black swelling at the back of the throat.",what is the cause of swollen lymph nodes dizziness facial spasms eye headaches and tonsil inflammation in this patient the image here shows a medical condition related to swollen tonsils reddish black swelling at the back of the throat,,unspecified
MMCQSD_REPORT_MMCQSD_001128,"Do the presence of edema, soft lumps in ankles, and a history of kidney stones suggest any underlying kidney condition? The image here shows a medical condition related to edema. The right leg has swelling with redness.",do the presence of edema soft lumps in ankles and a history of kidney stones suggest any underlying kidney condition the image here shows a medical condition related to edema the right leg has swelling with redness,congestion,right
MMCQSD_REPORT_MMCQSD_001103,"Is there a natural way to improve kidney function, reverse edema, and prevent dialysis in a diabetic patient with high blood pressure? The image here shows a medical condition related to edema. The leg is swollen with no signs of redness.",is there a natural way to improve kidney function reverse edema and prevent dialysis in a diabetic patient with high blood pressure the image here shows a medical condition related to edema the leg is swollen with no signs of redness,congestion,unspecified
MMCQSD_REPORT_MMCQSD_001492,"What could be causing the throbbing leg pain, numbness in toes, and lump on the leg, along with knee swelling?  The image here shows a medical condition related to knee_swelling. The legs are swollen with a slight red bruises in the leg.",what could be causing the throbbing leg pain numbness in toes and lump on the leg along with knee swelling the image here shows a medical condition related to knee swelling the legs are swollen with a slight red bruises in the leg,,unspecified
MMCQSD_REPORT_MMCQSD_000045,"Should I be worried about my 10-month-old baby's swollen eye after a fall, despite appearing normal otherwise? The image shows the condition of swollen eye. Eyelid of the right eye swollen and light pink in color. The eyelid is dropping down because of swelling.",should i be worried about my 10-month-old baby s swollen eye after a fall despite appearing normal otherwise the image shows the condition of swollen eye eyelid of the right eye swollen and light pink in color the eyelid is dropping down because of swelling,no_acute,right
MMCQSD_REPORT_MMCQSD_001557,"What could be the cause of a painless, growing, 2-inch lump on a healthy baby's left hand since birth? The image shows the condition of hand lump. Swellings on the end of the fingers on the palm.",what could be the cause of a painless growing 2-inch lump on a healthy baby s left hand since birth the image shows the condition of hand lump swellings on the end of the fingers on the palm,,left
MMCQSD_REPORT_MMCQSD_002046,"What type of infection might be causing a rash on the arms and legs that is itchy, oozes, and is painful? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what type of infection might be causing a rash on the arms and legs that is itchy oozes and is painful the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,pneumonia,unspecified
MMCQSD_REPORT_MMCQSD_000053,Can a doctor provide help for a two-year-old with recurring UTIs and red swollen eyes? The image shows the condition of swollen eye. Little swelling on the lateral side of the right eye's eyelid.,can a doctor provide help for a two-year-old with recurring utis and red swollen eyes the image shows the condition of swollen eye little swelling on the lateral side of the right eye s eyelid,,right
MMCQSD_REPORT_MMCQSD_002093,"What is the cause of a persistent rash with blisters on the feet, itchy palms, and tiny lumps on the body? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what is the cause of a persistent rash with blisters on the feet itchy palms and tiny lumps on the body the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_002872,"What could be causing red rashes on the penis, recurrence after using Candid Total, orange patches, burning during urination, and occasional itching? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what could be causing red rashes on the penis recurrence after using candid total orange patches burning during urination and occasional itching the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_000437,"Is Voltaren gel recommended for a 66-year-old Type I Diabetic with edema, ankle injury, and shooting, burning pain? The image here shows a medical condition related to foot_swelling. The foot has turned red and blue and swollen.",is voltaren gel recommended for a 66-year-old type i diabetic with edema ankle injury and shooting burning pain the image here shows a medical condition related to foot swelling the foot has turned red and blue and swollen,congestion,unspecified
MMCQSD_REPORT_MMCQSD_002032,"What could be the cause of a two-month-old rash with red spots, occasional itchiness but no discharge, and a red shiny skin on the scrotum and penile shaft? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what could be the cause of a two-month-old rash with red spots occasional itchiness but no discharge and a red shiny skin on the scrotum and penile shaft the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_002678,"Is the patient's difficulty sleeping and feeling of swollen/constricted tonsils related, and is treatment needed? The image here shows a medical condition related to swollen_tonsils. The tonsils have swollen excessively in the back of the throat.",is the patient s difficulty sleeping and feeling of swollen constricted tonsils related and is treatment needed the image here shows a medical condition related to swollen tonsils the tonsils have swollen excessively in the back of the throat,,unspecified
MMCQSD_REPORT_MMCQSD_002554,"Summary: Patient has had rashes on face and skin for 3 months. Antihistamines and corticosteroid caused dry skin. Can Venusia cream be used? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",summary patient has had rashes on face and skin for 3 months antihistamines and corticosteroid caused dry skin can venusia cream be used the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_000204,What is the significance of a neck swelling in a 10-month-old with abnormal lab results including elevated ESR and platelet count? The image here shows a medical condition related to neck_swelling. There is round shaped swelling in the neck below the lower jaws.,what is the significance of a neck swelling in a 10-month-old with abnormal lab results including elevated esr and platelet count the image here shows a medical condition related to neck swelling there is round shaped swelling in the neck below the lower jaws,no_acute,unspecified
MMCQSD_REPORT_MMCQSD_002207,"Could the skin rash on arms, chest, stomach, and legs, worsened by scratching with acrylic nails, indicate a specific cause? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",could the skin rash on arms chest stomach and legs worsened by scratching with acrylic nails indicate a specific cause the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_002273,"Does the patient's severe itching at night, without a rash, have any relation to their known allergies or recent medication change? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",does the patient s severe itching at night without a rash have any relation to their known allergies or recent medication change the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_001345,"What could be the cause of the lump under the ribs, vomiting in the mornings, and poor appetite in a 35-year-old man? The image shows the condition of hand lump. Two swellings or lump on the right hand's palm around the thumb side.",what could be the cause of the lump under the ribs vomiting in the mornings and poor appetite in a 35-year-old man the image shows the condition of hand lump two swellings or lump on the right hand s palm around the thumb side,,right
MMCQSD_REPORT_MMCQSD_001584,"Should a painless lump on the left side of the neck, present for 18 months, be a cause for concern? The image here shows a medical condition related to neck_swelling. There is round shaped swelling in the neck below the lower jaws.",should a painless lump on the left side of the neck present for 18 months be a cause for concern the image here shows a medical condition related to neck swelling there is round shaped swelling in the neck below the lower jaws,,left
MMCQSD_REPORT_MMCQSD_002574,"What is the cause of a rash after skin irritation from underwear, followed by a swollen, painful bump with discharge? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what is the cause of a rash after skin irritation from underwear followed by a swollen painful bump with discharge the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_001962,"Are the skin rashes on palm, fingers, and legs due to deplatte and Atorvastatin, and what alternative medications can be considered? The image shows the condition of skin rash. Oval shaped or circular red patches on the leg. Little swelling and dryness on the patches with foldings of skin.",are the skin rashes on palm fingers and legs due to deplatte and atorvastatin and what alternative medications can be considered the image shows the condition of skin rash oval shaped or circular red patches on the leg little swelling and dryness on the patches with foldings of skin,,unspecified
MMCQSD_REPORT_MMCQSD_000271,"What are the potential long-term effects and lasting damage of chronic nose picking, lip swelling, and acne flare-ups in a 14-year-old? The image shows the condition of Lip Swelling. Left half of the lower lip is red and swollen.",what are the potential long-term effects and lasting damage of chronic nose picking lip swelling and acne flare-ups in a 14-year-old the image shows the condition of lip swelling left half of the lower lip is red and swollen,,left
MMCQSD_REPORT_MMCQSD_000299,"What could be the cause of a knot in the left thigh, knee swelling, and difficulty in bending the leg in a 1-year-old child? The image here shows a medical condition related to knee_swelling. Both the knee are swollen as a result the legs have bend inwards.",what could be the cause of a knot in the left thigh knee swelling and difficulty in bending the leg in a 1-year-old child the image here shows a medical condition related to knee swelling both the knee are swollen as a result the legs have bend inwards,,left
MMCQSD_REPORT_MMCQSD_002424,"What could be the cause of dry skin rashes with initial positive VDRL but negative TPHA results and subsequent white spots? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what could be the cause of dry skin rashes with initial positive vdrl but negative tpha results and subsequent white spots the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_001526,Is the large solid feeling lump above the shin where the knee was hit something to be worried about? The image here shows the condition of knee swelling,is the large solid feeling lump above the shin where the knee was hit something to be worried about the image here shows the condition of knee swelling,,unspecified
MMCQSD_REPORT_MMCQSD_001638,What could be causing the sharp pains and long lump in the left armpit of a 27-year-old male? The image shows the condition of hand lump. Oval shaped swelling the on the palm side of hand below the middle finger.,what could be causing the sharp pains and long lump in the left armpit of a 27-year-old male the image shows the condition of hand lump oval shaped swelling the on the palm side of hand below the middle finger,,left
MMCQSD_REPORT_MMCQSD_002438,"Can Sjogren's Syndrome cause a symmetrical, red, rough, and dry rash on the cheeks, neck, and other areas? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",can sjogren s syndrome cause a symmetrical red rough and dry rash on the cheeks neck and other areas the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_001098,"What could be causing painless, non-tender swelling of the right testis in a 50-year-old kidney transplant patient? The image here shows a medical condition related to edema. The leg is swollen near the ankle",what could be causing painless non-tender swelling of the right testis in a 50-year-old kidney transplant patient the image here shows a medical condition related to edema the leg is swollen near the ankle,congestion,right
MMCQSD_REPORT_MMCQSD_001245,"Should the patient be concerned about a painful, movable mass in their hand after previous cancer amputation, and how long is too long to wait for treatment? The image shows the condition of hand lump. Lump on the wrist's bone on the right hand.",should the patient be concerned about a painful movable mass in their hand after previous cancer amputation and how long is too long to wait for treatment the image shows the condition of hand lump lump on the wrist s bone on the right hand,,right
MMCQSD_REPORT_MMCQSD_001126,"Summary: Can a patient with lymphoma and a history of radical nephrectomy have chronic renal disease indicated by elevated BUN and creatinine levels, edema, high PTH values, and previously elevated blood pressure? The image here shows a medical condition related to edema. the calf muscle of the right leg has swollen badly.",summary can a patient with lymphoma and a history of radical nephrectomy have chronic renal disease indicated by elevated bun and creatinine levels edema high pth values and previously elevated blood pressure the image here shows a medical condition related to edema the calf muscle of the right leg has swollen badly,congestion,right
MMCQSD_REPORT_MMCQSD_001256,"What could be causing the patient's low-grade fevers, swollen soft tissue lumps, bursitis pain, petechiae, lupus-like rash, and fatigue? The image shows the condition of skin rash. Red all over the left cheek of the mouth continues to the forehead. Part of nose also full red. Extreme allergy.",what could be causing the patient s low-grade fevers swollen soft tissue lumps bursitis pain petechiae lupus-like rash and fatigue the image shows the condition of skin rash red all over the left cheek of the mouth continues to the forehead part of nose also full red extreme allergy,,left
MMCQSD_REPORT_MMCQSD_000252,"Summary: Patient has undiagnosed throat infection with swollen tonsils, veiny throat, pale mouth, thin spider web veins, yellow roof, ear aches, pale and sensitive gums. The image shows the condition of mouth ulcers. Pink coloured circular swelling with redness all around it prese t on the inner side of upper lip.
Condition- stomatitis ( Inflammation of the skin of mouth)
",summary patient has undiagnosed throat infection with swollen tonsils veiny throat pale mouth thin spider web veins yellow roof ear aches pale and sensitive gums the image shows the condition of mouth ulcers pink coloured circular swelling with redness all around it prese t on the inner side of upper lip condition- stomatitis inflammation of the skin of mouth,pneumonia,unspecified
MMCQSD_REPORT_MMCQSD_000140,"What could be causing a non-itchy red bumpy rash on the hands, arms, and ears of children after a field trip to Catalina Island? The image shows the condition of skin rash. Spot swelling on the complete leg's skin, circular In shape and very ligh pink color.",what could be causing a non-itchy red bumpy rash on the hands arms and ears of children after a field trip to catalina island the image shows the condition of skin rash spot swelling on the complete leg s skin circular in shape and very ligh pink color,,unspecified
MMCQSD_REPORT_MMCQSD_000197,"What could be the cause of neck swelling in a 13-year-old girl with high-functioning Asperger's syndrome, requiring referral to a children's hospital? The image here shows a medical condition related to neck_swelling. The part of the neck near the ear is swollen. The neck below the lower jaw is red and swollen.",what could be the cause of neck swelling in a 13-year-old girl with high-functioning asperger s syndrome requiring referral to a children s hospital the image here shows a medical condition related to neck swelling the part of the neck near the ear is swollen the neck below the lower jaw is red and swollen,,unspecified
MMCQSD_REPORT_MMCQSD_002310,"What is the best approach for complete cure of recurring rash on hands, trunk, shoulder, back, neck, and chin? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what is the best approach for complete cure of recurring rash on hands trunk shoulder back neck and chin the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_002649,"What is the timeline for reduction in swelling in nephrotic syndrome, safety of albumin infusion, and alternative treatments for edema? The image here shows a medical condition related to edema. The leg is swollen near the ankle",what is the timeline for reduction in swelling in nephrotic syndrome safety of albumin infusion and alternative treatments for edema the image here shows a medical condition related to edema the leg is swollen near the ankle,congestion,unspecified
MMCQSD_REPORT_MMCQSD_002968,Is the high level of Vitamin B12 and difficulty in absorbing food due to small intestine bacterial overgrowth? The image here shows a medical condition related to foot_swelling. The both foot are swollen with deformation in right foot.,is the high level of vitamin b12 and difficulty in absorbing food due to small intestine bacterial overgrowth the image here shows a medical condition related to foot swelling the both foot are swollen with deformation in right foot,,right
MMCQSD_REPORT_MMCQSD_002934,"Query: Patient has been suffering from pterygium for 2 years, experiencing swollen eyes. Wants to know if online eye drops can provide a permanent solution without surgery. The image shows the condition of swollen eye. Little swelling on the lateral side of the right eye's eyelid.",query patient has been suffering from pterygium for 2 years experiencing swollen eyes wants to know if online eye drops can provide a permanent solution without surgery the image shows the condition of swollen eye little swelling on the lateral side of the right eye s eyelid,,right
MMCQSD_REPORT_MMCQSD_002895,"Patient experiences redness and cut-like lesions on groin, burning and irritation after sex. Unsure if it's herpes or skin irritation. The image shows the condition of skin irritation. Red colored rashes on the right side of the neck. Raised spots of abrasion in the area with red spots prominent.",patient experiences redness and cut-like lesions on groin burning and irritation after sex unsure if it s herpes or skin irritation the image shows the condition of skin irritation red colored rashes on the right side of the neck raised spots of abrasion in the area with red spots prominent,,right
MMCQSD_REPORT_MMCQSD_002856,"Could the rash on the arms, hands, feet, and lip be a contagious condition like strep, impetigo, or hand, foot, and mouth disease? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",could the rash on the arms hands feet and lip be a contagious condition like strep impetigo or hand foot and mouth disease the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_000686,"Why does my daughter have extreme bruising, swelling, and a hard lump after her wisdom tooth removal? The image here shows a medical condition related to neck_swelling. The right side of the neck is swollen below the right lower jaws.",why does my daughter have extreme bruising swelling and a hard lump after her wisdom tooth removal the image here shows a medical condition related to neck swelling the right side of the neck is swollen below the right lower jaws,,right
MMCQSD_REPORT_MMCQSD_000267,What could be the cause of a small red flat dot above a 3-year-old's lip that doesn't go away and is not affected by OTC treatments? The image shows the condition of Lip Swelling. Central upper buldge swollen with redness and shiny appearance.,what could be the cause of a small red flat dot above a 3-year-old s lip that doesn t go away and is not affected by otc treatments the image shows the condition of lip swelling central upper buldge swollen with redness and shiny appearance,,unspecified
MMCQSD_REPORT_MMCQSD_000424,"What could be the cause of numbness in the lower gums and jaw, accompanied by lip swelling and a recent seizure? The image here shows a medical condition related to foot_swelling. The ankle of the foot is swollen with brown discolouration.",what could be the cause of numbness in the lower gums and jaw accompanied by lip swelling and a recent seizure the image here shows a medical condition related to foot swelling the ankle of the foot is swollen with brown discolouration,,unspecified
MMCQSD_REPORT_MMCQSD_000479,"What is the cause of the random lesions on the knee, back of knee, left arm, butt cheek, and below the lip, considering the previous knee injury and tummy rash? The image shows the condition of Lip Swelling. Full upper lip swollen. More swelling on right side of upper lip.",what is the cause of the random lesions on the knee back of knee left arm butt cheek and below the lip considering the previous knee injury and tummy rash the image shows the condition of lip swelling full upper lip swollen more swelling on right side of upper lip,,right
MMCQSD_REPORT_MMCQSD_000898,"24-year-old female with monthly swollen neck glands, fever, tonsillitis, relieved temporarily by high doses of vitamins. Concerned about potential causes. The image here shows a medical condition related to neck_swelling. The women is swollen with no red marks.",24-year-old female with monthly swollen neck glands fever tonsillitis relieved temporarily by high doses of vitamins concerned about potential causes the image here shows a medical condition related to neck swelling the women is swollen with no red marks,,unspecified
MMCQSD_REPORT_MMCQSD_000473,"Is the patient's enlarged uvula, difficulty swallowing, lump in jaw, knee pain, and occasional arm/hand pain related or unrelated? The image shows the condition of Lip Swelling. Intermediate swelling on both upper and lower lips but more on the upper portion.",is the patient s enlarged uvula difficulty swallowing lump in jaw knee pain and occasional arm hand pain related or unrelated the image shows the condition of lip swelling intermediate swelling on both upper and lower lips but more on the upper portion,,unspecified
MMCQSD_REPORT_MMCQSD_002341,"Is the red blotchy rash on the patient's arms, neck, and stomach related to their body fighting an illness or autoimmune response? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",is the red blotchy rash on the patient s arms neck and stomach related to their body fighting an illness or autoimmune response the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_000290,"Could the patient's use of a new mouthwash be causing their swollen, itchy, tingly, and sore lips and tongue? The image shows the condition of Lip Swelling. Bright pink coloured skin with darkening at one place on inner side of lower lip.",could the patient s use of a new mouthwash be causing their swollen itchy tingly and sore lips and tongue the image shows the condition of lip swelling bright pink coloured skin with darkening at one place on inner side of lower lip,,right
MMCQSD_REPORT_MMCQSD_000569,"Is a growing skin tag under the tongue with a soreness and small white tip normal? The image shows the condition of mouth ulcers. White coloured circular patch/ swelling with red coloured margin present on the inner skin of lower lip, imner skin of left cheek, above the teeth and below the tongue.
Condition- Aphthous ulcer
",is a growing skin tag under the tongue with a soreness and small white tip normal the image shows the condition of mouth ulcers white coloured circular patch swelling with red coloured margin present on the inner skin of lower lip imner skin of left cheek above the teeth and below the tongue condition- aphthous ulcer,no_acute,left
MMCQSD_REPORT_MMCQSD_000582,"Are small red dots with white centers in the roof of the mouth caused by irritation from zinc and cough drops? The image shows the condition of mouth ulcers. White coloured circular patch/ swelling with red coloured margin present on the inner skin of lower lip, imner skin of left cheek, above the teeth and below the tongue.
Condition- Aphthous ulcer
",are small red dots with white centers in the roof of the mouth caused by irritation from zinc and cough drops the image shows the condition of mouth ulcers white coloured circular patch swelling with red coloured margin present on the inner skin of lower lip imner skin of left cheek above the teeth and below the tongue condition- aphthous ulcer,,left
MMCQSD_REPORT_MMCQSD_000015,"Is post nasal drip the cause for my 9-year-old son’s throat ache, swollen tonsils, congested nose, and bad breath? The image here shows a medical condition related to swollen_tonsils. The swollen tonsils are black and red.",is post nasal drip the cause for my 9-year-old son s throat ache swollen tonsils congested nose and bad breath the image here shows a medical condition related to swollen tonsils the swollen tonsils are black and red,,unspecified
MMCQSD_REPORT_MMCQSD_002693,"Is it advisable to take Amoxyclav 625 to reduce foot swelling, pain, and infection with pus and blood discharge? The image here shows a medical condition related to foot_swelling. The ankle of the foot is swollen with brown discolouration.",is it advisable to take amoxyclav 625 to reduce foot swelling pain and infection with pus and blood discharge the image here shows a medical condition related to foot swelling the ankle of the foot is swollen with brown discolouration,pneumonia,unspecified
MMCQSD_REPORT_MMCQSD_000808,"Can swollen tonsils, lymph nodes, and glands in the neck be related to tingling and warm armpits after taking Amoxicillin? The image here shows a medical condition related to swollen_tonsils. One of the tonsils are swollen.",can swollen tonsils lymph nodes and glands in the neck be related to tingling and warm armpits after taking amoxicillin the image here shows a medical condition related to swollen tonsils one of the tonsils are swollen,,unspecified
MMCQSD_REPORT_MMCQSD_002651,"What could be the cause of itchy skin color bumps appearing on legs, hips, and hands during peak summer? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what could be the cause of itchy skin color bumps appearing on legs hips and hands during peak summer the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,unspecified
MMCQSD_REPORT_MMCQSD_002248,"What could be the cause of the odd honeycombed blotch on the patient's left cheek that appeared 2 days ago? The image shows the condition of skin rash. Round and swollen spots on the skin, red in color and multiple in the affected area.",what could be the cause of the odd honeycombed blotch on the patient s left cheek that appeared 2 days ago the image shows the condition of skin rash round and swollen spots on the skin red in color and multiple in the affected area,,left
MMCQSD_REPORT_MMCQSD_000529,"Is the presence of a white spot on the gum and lips, along with pain when pressing the back teeth, normal after tooth extraction? The image shows the condition of Lip Swelling. Swelling present on the entire lower lip with yellowish fluid near the end and dried flakes on the lips.",is the presence of a white spot on the gum and lips along with pain when pressing the back teeth normal after tooth extraction the image shows the condition of lip swelling swelling present on the entire lower lip with yellowish fluid near the end and dried flakes on the lips,pleural_effusion|no_acute,unspecified
MMCQSD_REPORT_MMCQSD_000458,"What are the possible causes of recurrent headaches, water retention in ankles and calves, swollen eyes, and increased blood pressure? The image shows the condition of Lip Swelling. The left side of lower lip contains the swelling.",what are the possible causes of recurrent headaches water retention in ankles and calves swollen eyes and increased blood pressure the image shows the condition of lip swelling the left side of lower lip contains the swelling,,left
MMCQSD_REPORT_MMCQSD_000600,"Summary: Patient has dry mouth, mouth ulcers, tastelessness, breathlessness, leg pain for over 6 weeks. Diagnosis needed. The image shows the condition of mouth ulcers. A patch of oval shaped swelling on the tongue's right side. Dark red in color with swelling.",summary patient has dry mouth mouth ulcers tastelessness breathlessness leg pain for over 6 weeks diagnosis needed the image shows the condition of mouth ulcers a patch of oval shaped swelling on the tongue s right side dark red in color with swelling,,right
MMCQSD_REPORT_MMCQSD_000315,"What could be the cause of a large lump under the right armpit of a 6-month-old child? The image shows the condition of hand lump. One swelling on the palm area below the thumb on the inside. Circular on shape, inside part is whitish surrounded by red lining.",what could be the cause of a large lump under the right armpit of a 6-month-old child the image shows the condition of hand lump one swelling on the palm area below the thumb on the inside circular on shape inside part is whitish surrounded by red lining,,right
